starttime, endtime, elapsedtime
1412034382.634299, 1412034382.723825, 0.089526
1412034382.723969, 1412034382.777132, 0.053163
1412034382.777249, 1412034382.831241, 0.053992
1412034382.831327, 1412034382.885529, 0.054202
1412034382.885605, 1412034382.938792, 0.053187
1412034382.938945, 1412034382.990405, 0.051460
1412034382.990556, 1412034383.047745, 0.057189
1412034383.047835, 1412034383.098644, 0.050809
1412034383.098688, 1412034383.149810, 0.051122
1412034383.149963, 1412034383.201390, 0.051427
1412034383.201431, 1412034383.493023, 0.291592
1412034383.493064, 1412034383.542021, 0.048957
1412034383.542120, 1412034383.588788, 0.046668
1412034383.588891, 1412034383.640481, 0.051590
1412034383.640624, 1412034383.691670, 0.051046
1412034383.691709, 1412034383.805894, 0.114185
1412034383.806007, 1412034383.861283, 0.055276
1412034383.861398, 1412034383.914004, 0.052606
1412034383.914151, 1412034383.963428, 0.049277
1412034383.963520, 1412034384.014294, 0.050774
1412034384.014327, 1412034384.061209, 0.046882
1412034384.061335, 1412034384.110849, 0.049514
1412034384.110995, 1412034384.161230, 0.050235
1412034384.161327, 1412034384.211673, 0.050346
1412034384.211794, 1412034386.135553, 1.923759
1412034386.135583, 1412034386.188978, 0.053395
1412034386.189011, 1412034386.237843, 0.048832
1412034386.238017, 1412034386.289350, 0.051333
1412034386.289387, 1412034386.345787, 0.056400
1412034386.345900, 1412034386.397720, 0.051820
1412034386.397819, 1412034386.447028, 0.049209
1412034386.447120, 1412034386.496524, 0.049404
1412034386.496594, 1412034386.546706, 0.050112
1412034386.546780, 1412034386.594097, 0.047317
1412034386.594196, 1412034386.643582, 0.049386
1412034386.643677, 1412034386.694935, 0.051258
1412034386.695030, 1412034390.819014, 4.123984
1412034390.819074, 1412034390.873831, 0.054757
1412034390.873949, 1412034390.922877, 0.048928
1412034390.923024, 1412034391.926628, 1.003604
1412034391.926744, 1412034391.975558, 0.048814
1412034391.975677, 1412034392.025369, 0.049692
1412034392.025528, 1412034392.077415, 0.051887
1412034392.077515, 1412034392.128266, 0.050751
1412034392.128305, 1412034392.177848, 0.049543
1412034392.177926, 1412034392.228675, 0.050749
1412034392.228714, 1412034400.226114, 7.997400
1412034400.226239, 1412034401.000850, 0.774611
1412034401.000879, 1412034401.052107, 0.051228
1412034401.052265, 1412034401.108462, 0.056197
1412034401.108633, 1412034401.160857, 0.052224
1412034401.160980, 1412034401.210531, 0.049551
1412034401.210633, 1412034401.259614, 0.048981
1412034401.259727, 1412034401.309013, 0.049286
1412034401.309107, 1412034401.358751, 0.049644
1412034401.358784, 1412034401.412919, 0.054135
1412034401.413032, 1412034401.464174, 0.051142
1412034401.464204, 1412034401.514473, 0.050269
1412034401.514544, 1412034403.605757, 2.091213
1412034403.605801, 1412034403.663551, 0.057750
1412034403.663580, 1412034403.716974, 0.053394
1412034403.717007, 1412034403.766520, 0.049513
1412034403.766617, 1412034403.816166, 0.049549
1412034403.816196, 1412034403.867243, 0.051047
1412034403.867343, 1412034403.917179, 0.049836
1412034403.917216, 1412034403.972024, 0.054808
1412034403.972121, 1412034404.021447, 0.049326
1412034404.021598, 1412034404.081719, 0.060121
1412034404.081842, 1412034404.134505, 0.052663
1412034404.134549, 1412034404.187088, 0.052539
1412034404.187146, 1412034404.240643, 0.053497
1412034404.240760, 1412034404.293923, 0.053163
1412034404.293957, 1412034404.348899, 0.054942
1412034404.348987, 1412034404.400899, 0.051912
1412034404.400990, 1412034404.452671, 0.051681
1412034404.452750, 1412034404.503659, 0.050909
1412034404.503804, 1412034407.169727, 2.665923
1412034407.169759, 1412034407.226928, 0.057169
1412034407.226971, 1412034407.276573, 0.049602
1412034407.276616, 1412034407.332411, 0.055795
1412034407.332441, 1412034407.380302, 0.047861
1412034407.380402, 1412034407.428986, 0.048584
1412034407.429082, 1412034407.479549, 0.050467
1412034407.479642, 1412034407.528354, 0.048712
1412034407.528451, 1412034407.575746, 0.047295
1412034407.575844, 1412034407.624122, 0.048278
1412034407.624222, 1412034407.671825, 0.047603
1412034407.671921, 1412034407.719297, 0.047376
1412034407.719389, 1412034417.268493, 9.549104
1412034417.268523, 1412034417.318394, 0.049871
1412034417.318454, 1412034417.366069, 0.047615
1412034417.366144, 1412034417.695462, 0.329318
1412034417.695502, 1412034417.750020, 0.054518
1412034417.750119, 1412034417.803877, 0.053758
1412034417.803930, 1412034417.858180, 0.054250
1412034417.858212, 1412034417.909268, 0.051056
1412034417.909300, 1412034417.959238, 0.049938
1412034417.959349, 1412034418.007335, 0.047986
1412034418.007420, 1412034418.055631, 0.048211
1412034418.055693, 1412034418.108142, 0.052449
