starttime, endtime, elapsedtime
1412034365.324750, 1412034365.325409, 0.000659
1412034365.325537, 1412034365.326146, 0.000609
1412034365.326219, 1412034365.326746, 0.000527
1412034365.326818, 1412034365.327503, 0.000685
1412034365.327597, 1412034365.328158, 0.000561
1412034365.328259, 1412034365.328828, 0.000569
1412034365.328924, 1412034365.329468, 0.000544
1412034365.329541, 1412034365.330067, 0.000526
1412034365.330142, 1412034365.330650, 0.000508
1412034365.330750, 1412034365.331280, 0.000530
1412034365.331377, 1412034365.332004, 0.000627
1412034365.332032, 1412034365.332606, 0.000574
1412034365.332634, 1412034365.333138, 0.000504
1412034365.333164, 1412034365.333649, 0.000485
1412034365.333675, 1412034365.334235, 0.000560
1412034365.334262, 1412034365.334780, 0.000518
1412034365.334876, 1412034365.335486, 0.000610
1412034365.335586, 1412034365.336224, 0.000638
1412034365.336301, 1412034365.336880, 0.000579
1412034365.336956, 1412034365.337535, 0.000579
1412034365.337612, 1412034365.338148, 0.000536
1412034365.338217, 1412034365.338745, 0.000528
1412034365.338813, 1412034365.339421, 0.000608
1412034365.339515, 1412034365.340089, 0.000574
1412034365.340158, 1412034365.340679, 0.000521
1412034365.340748, 1412034365.341339, 0.000591
1412034365.341392, 1412034365.341919, 0.000527
1412034365.341991, 1412034365.342517, 0.000526
1412034365.342591, 1412034365.343117, 0.000526
1412034365.343196, 1412034365.343674, 0.000478
1412034365.343772, 1412034365.344353, 0.000581
1412034365.344423, 1412034365.344950, 0.000527
1412034365.345017, 1412034365.345533, 0.000516
1412034365.345606, 1412034365.346124, 0.000518
1412034365.346194, 1412034365.346706, 0.000512
1412034365.346802, 1412034365.347442, 0.000640
1412034365.347545, 1412034365.348067, 0.000522
1412034365.348172, 1412034365.348632, 0.000460
1412034365.348748, 1412034365.349209, 0.000461
1412034365.349282, 1412034365.349745, 0.000463
1412034365.349816, 1412034365.350286, 0.000470
1412034365.350375, 1412034365.350831, 0.000456
1412034365.350904, 1412034365.351403, 0.000499
1412034365.351498, 1412034365.351959, 0.000461
1412034365.352028, 1412034365.352491, 0.000463
1412034365.352564, 1412034365.353006, 0.000442
1412034365.353079, 1412034365.353546, 0.000467
1412034365.353615, 1412034365.354081, 0.000466
1412034365.354149, 1412034365.354719, 0.000570
1412034365.354791, 1412034365.355296, 0.000505
1412034365.355368, 1412034365.355996, 0.000628
1412034365.356071, 1412034365.356653, 0.000582
1412034365.356730, 1412034365.357309, 0.000579
1412034365.357382, 1412034365.357966, 0.000584
1412034365.358046, 1412034365.358660, 0.000614
1412034365.358735, 1412034365.359477, 0.000742
1412034365.359544, 1412034365.360125, 0.000581
1412034365.360198, 1412034365.360774, 0.000576
1412034365.360845, 1412034365.361427, 0.000582
1412034365.361482, 1412034365.362114, 0.000632
1412034365.362151, 1412034365.362728, 0.000577
1412034365.362803, 1412034365.363411, 0.000608
1412034365.363451, 1412034365.364088, 0.000637
1412034365.364157, 1412034365.364689, 0.000532
1412034365.364761, 1412034365.365292, 0.000531
1412034365.365362, 1412034365.365965, 0.000603
1412034365.366038, 1412034365.366595, 0.000557
1412034365.366666, 1412034365.367326, 0.000660
1412034365.367393, 1412034365.367936, 0.000543
1412034365.368012, 1412034365.368566, 0.000554
1412034365.368637, 1412034365.369178, 0.000541
1412034365.369248, 1412034365.369789, 0.000541
1412034365.369828, 1412034365.370279, 0.000451
1412034365.370349, 1412034365.370885, 0.000536
1412034365.370924, 1412034365.371489, 0.000565
1412034365.371556, 1412034365.372161, 0.000605
1412034365.372229, 1412034365.372797, 0.000568
1412034365.372836, 1412034365.373376, 0.000540
1412034365.373426, 1412034365.373946, 0.000520
1412034365.373998, 1412034365.374556, 0.000558
1412034365.374628, 1412034365.375156, 0.000528
1412034365.375210, 1412034365.375735, 0.000525
1412034365.375805, 1412034365.376329, 0.000524
1412034365.376428, 1412034365.376951, 0.000523
1412034365.377026, 1412034365.377547, 0.000521
1412034365.377615, 1412034365.378140, 0.000525
1412034365.378219, 1412034365.378739, 0.000520
1412034365.378809, 1412034365.379323, 0.000514
1412034365.379396, 1412034365.379858, 0.000462
1412034365.379929, 1412034365.380386, 0.000457
1412034365.380456, 1412034365.380914, 0.000458
1412034365.380986, 1412034365.381450, 0.000464
1412034365.381521, 1412034365.382049, 0.000528
1412034365.382125, 1412034365.382589, 0.000464
1412034365.382659, 1412034365.383184, 0.000525
1412034365.383248, 1412034365.383781, 0.000533
1412034365.383854, 1412034365.384400, 0.000546
1412034365.384471, 1412034365.385029, 0.000558
1412034365.385104, 1412034365.385632, 0.000528
1412034365.385705, 1412034365.386228, 0.000523
