starttime, endtime, elapsedtime
1412034370.870698, 1412034370.871985, 0.001287
1412034370.872090, 1412034370.872890, 0.000800
1412034370.872964, 1412034370.873616, 0.000652
1412034370.873674, 1412034370.874226, 0.000552
1412034370.874286, 1412034370.875017, 0.000731
1412034370.875160, 1412034370.875939, 0.000779
1412034370.876038, 1412034370.876762, 0.000724
1412034370.876857, 1412034370.877588, 0.000731
1412034370.877661, 1412034370.878440, 0.000779
1412034370.878515, 1412034370.879382, 0.000867
1412034370.879410, 1412034370.880357, 0.000947
1412034370.880385, 1412034370.881253, 0.000868
1412034370.881280, 1412034370.882095, 0.000815
1412034370.882121, 1412034370.882921, 0.000800
1412034370.882996, 1412034370.883928, 0.000932
1412034370.883979, 1412034370.884805, 0.000826
1412034370.884908, 1412034370.885704, 0.000796
1412034370.885790, 1412034370.886586, 0.000796
1412034370.886661, 1412034370.887562, 0.000901
1412034370.887665, 1412034370.888551, 0.000886
1412034370.888656, 1412034370.889468, 0.000812
1412034370.889540, 1412034370.890357, 0.000817
1412034370.890434, 1412034370.891306, 0.000872
1412034370.891407, 1412034370.892233, 0.000826
1412034370.892331, 1412034370.893124, 0.000793
1412034370.893193, 1412034370.893988, 0.000795
1412034370.894063, 1412034370.894856, 0.000793
1412034370.894955, 1412034370.895817, 0.000862
1412034370.895917, 1412034370.896729, 0.000812
1412034370.896796, 1412034370.897592, 0.000796
1412034370.897666, 1412034370.898459, 0.000793
1412034370.898530, 1412034370.899329, 0.000799
1412034370.899405, 1412034370.900267, 0.000862
1412034370.900340, 1412034370.901202, 0.000862
1412034370.901271, 1412034370.902124, 0.000853
1412034370.902200, 1412034370.903052, 0.000852
1412034370.903133, 1412034370.904079, 0.000946
1412034370.904179, 1412034370.905029, 0.000850
1412034370.905103, 1412034370.905926, 0.000823
1412034370.905999, 1412034370.906901, 0.000902
1412034370.906974, 1412034370.907937, 0.000963
1412034370.907966, 1412034370.908892, 0.000926
1412034370.908969, 1412034370.909800, 0.000831
1412034370.909868, 1412034370.910761, 0.000893
1412034370.910833, 1412034370.911702, 0.000869
1412034370.911801, 1412034370.912630, 0.000829
1412034370.912703, 1412034370.913519, 0.000816
1412034370.913594, 1412034370.914469, 0.000875
1412034370.914540, 1412034370.915480, 0.000940
1412034370.915548, 1412034370.916370, 0.000822
1412034370.916444, 1412034370.917271, 0.000827
1412034370.917346, 1412034370.918161, 0.000815
1412034370.918234, 1412034370.919068, 0.000834
1412034370.919137, 1412034370.920003, 0.000866
1412034370.920072, 1412034370.920994, 0.000922
1412034370.921031, 1412034370.921846, 0.000815
1412034370.921920, 1412034370.922783, 0.000863
1412034370.922851, 1412034370.923699, 0.000848
1412034370.923767, 1412034370.924656, 0.000889
1412034370.924728, 1412034370.925597, 0.000869
1412034370.925636, 1412034370.926466, 0.000830
1412034370.926539, 1412034370.927581, 0.001042
1412034370.927620, 1412034370.928452, 0.000832
1412034370.928547, 1412034370.929420, 0.000873
1412034370.929497, 1412034370.930323, 0.000826
1412034370.930392, 1412034370.931582, 0.001190
1412034370.931657, 1412034370.932486, 0.000829
1412034370.932536, 1412034370.933417, 0.000881
1412034370.933493, 1412034370.934386, 0.000893
1412034370.934455, 1412034370.935414, 0.000959
1412034370.935486, 1412034370.936349, 0.000863
1412034370.936418, 1412034370.937264, 0.000846
1412034370.937360, 1412034370.938200, 0.000840
1412034370.938276, 1412034370.939122, 0.000846
1412034370.939203, 1412034370.940023, 0.000820
1412034370.940090, 1412034370.940926, 0.000836
1412034370.940997, 1412034370.941858, 0.000861
1412034370.941932, 1412034370.944769, 0.002837
1412034370.944812, 1412034370.945823, 0.001011
1412034370.945855, 1412034370.946701, 0.000846
1412034370.946732, 1412034370.947614, 0.000882
1412034370.947645, 1412034370.948510, 0.000865
1412034370.948589, 1412034370.949572, 0.000983
1412034370.949661, 1412034370.950554, 0.000893
1412034370.950629, 1412034370.951594, 0.000965
1412034370.951665, 1412034370.952473, 0.000808
1412034370.952545, 1412034370.953346, 0.000801
1412034370.953421, 1412034370.954157, 0.000736
1412034370.954238, 1412034370.955152, 0.000914
1412034370.955210, 1412034370.956002, 0.000792
1412034370.956070, 1412034370.956890, 0.000820
1412034370.956959, 1412034370.957697, 0.000738
1412034370.957763, 1412034370.958557, 0.000794
1412034370.958626, 1412034370.959546, 0.000920
1412034370.959614, 1412034370.960361, 0.000747
1412034370.960431, 1412034370.961168, 0.000737
1412034370.961236, 1412034370.961974, 0.000738
1412034370.962043, 1412034370.962828, 0.000785
1412034370.962898, 1412034370.963736, 0.000838
1412034370.963804, 1412034370.964575, 0.000771
