starttime, endtime, elapsedtime
1412034661.151887, 1412034661.231331, 0.079444
1412034661.231430, 1412034661.247516, 0.016086
1412034661.247540, 1412034661.263293, 0.015753
1412034661.263315, 1412034661.279273, 0.015958
1412034661.279310, 1412034661.295246, 0.015936
1412034661.295357, 1412034661.310876, 0.015519
1412034661.310906, 1412034661.327169, 0.016263
1412034661.327235, 1412034661.343097, 0.015862
1412034661.343165, 1412034661.358953, 0.015788
1412034661.359032, 1412034661.374702, 0.015670
1412034661.374738, 1412034661.390231, 0.015493
1412034661.390296, 1412034661.405733, 0.015437
1412034661.405798, 1412034661.422419, 0.016621
1412034661.422482, 1412034661.438516, 0.016034
1412034661.438580, 1412034661.455029, 0.016449
1412034661.455079, 1412034661.471027, 0.015948
1412034661.471078, 1412034661.486767, 0.015689
1412034661.486832, 1412034661.504289, 0.017457
1412034661.504387, 1412034661.519941, 0.015554
1412034661.520037, 1412034661.536158, 0.016121
1412034661.536194, 1412034661.551999, 0.015805
1412034661.552065, 1412034661.568064, 0.015999
1412034661.568161, 1412034661.584331, 0.016170
1412034661.584411, 1412034661.600167, 0.015756
1412034661.600258, 1412034661.616192, 0.015934
1412034661.616287, 1412034661.632246, 0.015959
1412034661.632342, 1412034661.648177, 0.015835
1412034661.648202, 1412034661.664225, 0.016023
1412034661.664250, 1412034661.680211, 0.015961
1412034661.680236, 1412034661.695846, 0.015610
1412034661.695871, 1412034661.711538, 0.015667
1412034661.711634, 1412034661.728091, 0.016457
1412034661.728116, 1412034661.743914, 0.015798
1412034661.744012, 1412034661.760189, 0.016177
1412034661.760285, 1412034661.776205, 0.015920
1412034661.776304, 1412034661.792204, 0.015900
1412034661.792303, 1412034661.808148, 0.015845
1412034661.808246, 1412034661.823622, 0.015376
1412034661.823646, 1412034661.840425, 0.016779
1412034661.840499, 1412034661.856164, 0.015665
1412034661.856259, 1412034661.872037, 0.015778
1412034661.872135, 1412034661.887712, 0.015577
1412034661.887811, 1412034661.903295, 0.015484
1412034661.903383, 1412034661.918988, 0.015605
1412034661.919098, 1412034661.932835, 0.013737
1412034661.932948, 1412034661.947246, 0.014298
1412034661.947345, 1412034661.962931, 0.015586
1412034661.963018, 1412034661.979139, 0.016121
1412034661.979241, 1412034661.994978, 0.015737
1412034661.995093, 1412034662.011020, 0.015927
1412034662.011145, 1412034662.027049, 0.015904
1412034662.027130, 1412034662.042582, 0.015452
1412034662.042606, 1412034662.058589, 0.015983
1412034662.058614, 1412034662.074880, 0.016266
1412034662.074905, 1412034662.090268, 0.015363
1412034662.090363, 1412034662.106125, 0.015762
1412034662.106219, 1412034662.122246, 0.016027
1412034662.122270, 1412034662.138231, 0.015961
1412034662.138344, 1412034662.154744, 0.016400
1412034662.154844, 1412034662.172286, 0.017442
1412034662.172397, 1412034662.188237, 0.015840
1412034662.188334, 1412034662.204470, 0.016136
1412034662.204570, 1412034662.220312, 0.015742
1412034662.220412, 1412034662.236380, 0.015968
1412034662.236473, 1412034662.252548, 0.016075
1412034662.252651, 1412034662.269920, 0.017269
1412034662.269989, 1412034662.285964, 0.015975
1412034662.286060, 1412034662.302045, 0.015985
1412034662.302144, 1412034662.318009, 0.015865
1412034662.318106, 1412034662.334268, 0.016162
1412034662.334337, 1412034662.350841, 0.016504
1412034662.350939, 1412034662.366907, 0.015968
1412034662.366976, 1412034662.381987, 0.015011
1412034662.382087, 1412034662.398099, 0.016012
1412034662.398136, 1412034662.414043, 0.015907
1412034662.414137, 1412034662.429999, 0.015862
1412034662.430098, 1412034662.445981, 0.015883
1412034662.446017, 1412034662.462238, 0.016221
1412034662.462334, 1412034662.477976, 0.015642
1412034662.478051, 1412034662.494442, 0.016391
1412034662.494518, 1412034662.510806, 0.016288
1412034662.510831, 1412034662.527960, 0.017129
1412034662.527986, 1412034662.543961, 0.015975
1412034662.543995, 1412034662.559993, 0.015998
1412034662.560017, 1412034662.574960, 0.014943
1412034662.574984, 1412034662.591023, 0.016039
1412034662.591056, 1412034662.607008, 0.015952
1412034662.607032, 1412034662.622983, 0.015951
1412034662.623008, 1412034662.639414, 0.016406
1412034662.639512, 1412034662.654843, 0.015331
1412034662.654867, 1412034662.670887, 0.016020
1412034662.670958, 1412034662.686849, 0.015891
1412034662.686947, 1412034662.702678, 0.015731
1412034662.702703, 1412034662.717980, 0.015277
1412034662.718004, 1412034662.734124, 0.016120
1412034662.734149, 1412034662.749892, 0.015743
1412034662.749916, 1412034662.766260, 0.016344
1412034662.766284, 1412034662.782368, 0.016084
1412034662.782392, 1412034662.797540, 0.015148
1412034662.797608, 1412034662.813715, 0.016107
