starttime, endtime, elapsedtime
1412034679.381362, 1412034679.487496, 0.106134
1412034679.487604, 1412034679.531089, 0.043485
1412034679.531172, 1412034679.573824, 0.042652
1412034679.573855, 1412034679.616626, 0.042771
1412034679.616729, 1412034679.658834, 0.042105
1412034679.658939, 1412034679.701170, 0.042231
1412034679.701245, 1412034679.743028, 0.041783
1412034679.743164, 1412034679.784985, 0.041821
1412034679.785110, 1412034679.826423, 0.041313
1412034679.826543, 1412034679.868345, 0.041802
1412034679.868431, 1412034679.909948, 0.041517
1412034679.910023, 1412034679.953019, 0.042996
1412034679.953092, 1412034679.994527, 0.041435
1412034679.994601, 1412034680.036575, 0.041974
1412034680.036606, 1412034680.077875, 0.041269
1412034680.077907, 1412034680.120311, 0.042404
1412034680.120382, 1412034680.163509, 0.043127
1412034680.163582, 1412034680.207349, 0.043767
1412034680.207457, 1412034680.249530, 0.042073
1412034680.249639, 1412034680.290539, 0.040900
1412034680.290631, 1412034680.332413, 0.041782
1412034680.332470, 1412034680.374506, 0.042036
1412034680.374611, 1412034680.417223, 0.042612
1412034680.417305, 1412034680.457830, 0.040525
1412034680.457909, 1412034680.501276, 0.043367
1412034680.501307, 1412034680.544183, 0.042876
1412034680.544216, 1412034680.586076, 0.041860
1412034680.586193, 1412034680.628445, 0.042252
1412034680.628548, 1412034680.669793, 0.041245
1412034680.669899, 1412034680.712453, 0.042554
1412034680.712561, 1412034680.753669, 0.041108
1412034680.753777, 1412034680.793949, 0.040172
1412034680.794052, 1412034680.837813, 0.043761
1412034680.837844, 1412034680.879580, 0.041736
1412034680.879689, 1412034680.921579, 0.041890
1412034680.921611, 1412034680.963940, 0.042329
1412034680.964014, 1412034681.005353, 0.041339
1412034681.005458, 1412034681.048482, 0.043024
1412034681.048589, 1412034681.093633, 0.045044
1412034681.093740, 1412034681.136230, 0.042490
1412034681.136334, 1412034681.178577, 0.042243
1412034681.178656, 1412034681.220880, 0.042224
1412034681.220911, 1412034681.261984, 0.041073
1412034681.262089, 1412034681.304651, 0.042562
1412034681.304760, 1412034681.346539, 0.041779
1412034681.346641, 1412034681.388661, 0.042020
1412034681.388766, 1412034681.430993, 0.042227
1412034681.431208, 1412034681.575260, 0.144052
1412034681.575369, 1412034681.615141, 0.039772
1412034681.615257, 1412034681.652192, 0.036935
1412034681.652295, 1412034682.412194, 0.759899
1412034682.412297, 1412034682.449594, 0.037297
1412034682.449673, 1412034682.491086, 0.041413
1412034682.491179, 1412034682.528169, 0.036990
1412034682.528242, 1412034682.566638, 0.038396
1412034682.566743, 1412034682.604906, 0.038163
1412034682.604982, 1412034682.642459, 0.037477
1412034682.642571, 1412034682.681234, 0.038663
1412034682.681336, 1412034682.719520, 0.038184
1412034682.719624, 1412034682.760085, 0.040461
1412034682.760163, 1412034682.797250, 0.037087
1412034682.797355, 1412034682.837440, 0.040085
1412034682.837517, 1412034682.874709, 0.037192
1412034682.874786, 1412034682.915062, 0.040276
1412034682.915156, 1412034682.955297, 0.040141
1412034682.955373, 1412034682.996381, 0.041008
1412034682.996457, 1412034683.037913, 0.041456
1412034683.037991, 1412034683.080369, 0.042378
1412034683.080473, 1412034683.121854, 0.041381
1412034683.121904, 1412034683.165133, 0.043229
1412034683.165184, 1412034683.208720, 0.043536
1412034683.208769, 1412034683.249679, 0.040910
1412034683.249727, 1412034683.291579, 0.041852
1412034683.291628, 1412034683.335881, 0.044253
1412034683.335931, 1412034683.378509, 0.042578
1412034683.378558, 1412034683.421604, 0.043046
1412034683.421653, 1412034683.464751, 0.043098
1412034683.464798, 1412034683.508042, 0.043244
1412034683.508090, 1412034683.549880, 0.041790
1412034683.549991, 1412034683.592751, 0.042760
1412034683.592799, 1412034683.636233, 0.043434
1412034683.636281, 1412034683.680743, 0.044462
1412034683.680793, 1412034683.723322, 0.042529
1412034683.723440, 1412034683.766278, 0.042838
1412034683.766386, 1412034683.809425, 0.043039
1412034683.809498, 1412034683.849977, 0.040479
1412034683.850079, 1412034683.893229, 0.043150
1412034683.893301, 1412034683.935606, 0.042305
1412034683.935710, 1412034683.977729, 0.042019
1412034683.977831, 1412034684.017541, 0.039710
1412034684.017645, 1412034684.060314, 0.042669
1412034684.060417, 1412034684.102338, 0.041921
1412034684.102414, 1412034684.145468, 0.043054
1412034684.145571, 1412034684.189807, 0.044236
1412034684.189914, 1412034684.232673, 0.042759
1412034684.232781, 1412034684.275628, 0.042847
1412034684.275700, 1412034684.318665, 0.042965
1412034684.318739, 1412034684.361849, 0.043110
1412034684.361925, 1412034684.404393, 0.042468
1412034684.404426, 1412034684.445957, 0.041531
