starttime, endtime, elapsedtime
1412034748.613802, 1412034748.620686, 0.006884
1412034748.620790, 1412034748.627288, 0.006498
1412034748.627398, 1412034748.634497, 0.007099
1412034748.634586, 1412034748.641224, 0.006638
1412034748.641349, 1412034748.647590, 0.006241
1412034748.647719, 1412034748.654287, 0.006568
1412034748.654385, 1412034748.661214, 0.006829
1412034748.661310, 1412034748.667572, 0.006262
1412034748.667670, 1412034748.674175, 0.006505
1412034748.674211, 1412034748.680816, 0.006605
1412034748.680917, 1412034748.687654, 0.006737
1412034748.687765, 1412034748.694284, 0.006519
1412034748.694320, 1412034748.701012, 0.006692
1412034748.701109, 1412034748.707947, 0.006838
1412034748.707983, 1412034748.714518, 0.006535
1412034748.714569, 1412034748.720841, 0.006272
1412034748.720922, 1412034748.727563, 0.006641
1412034748.727657, 1412034748.733977, 0.006320
1412034748.734043, 1412034748.741028, 0.006985
1412034748.741136, 1412034748.747986, 0.006850
1412034748.748079, 1412034748.754045, 0.005966
1412034748.754081, 1412034748.760823, 0.006742
1412034748.760906, 1412034748.767354, 0.006448
1412034748.767390, 1412034748.773816, 0.006426
1412034748.773852, 1412034748.780697, 0.006845
1412034748.780765, 1412034748.787764, 0.006999
1412034748.787843, 1412034748.794457, 0.006614
1412034748.794493, 1412034748.801298, 0.006805
1412034748.801376, 1412034748.808511, 0.007135
1412034748.808598, 1412034748.815016, 0.006418
1412034748.815114, 1412034748.821572, 0.006458
1412034748.821607, 1412034748.828448, 0.006841
1412034748.828521, 1412034748.834895, 0.006374
1412034748.834945, 1412034748.842033, 0.007088
1412034748.842069, 1412034748.848978, 0.006909
1412034748.849051, 1412034748.855364, 0.006313
1412034748.855461, 1412034748.862426, 0.006965
1412034748.862505, 1412034748.869340, 0.006835
1412034748.869406, 1412034748.875865, 0.006459
1412034748.875934, 1412034748.883047, 0.007113
1412034748.883117, 1412034748.889598, 0.006481
1412034748.889635, 1412034748.896449, 0.006814
1412034748.896554, 1412034748.903464, 0.006910
1412034748.903501, 1412034748.910174, 0.006673
1412034748.910210, 1412034748.916941, 0.006731
1412034748.917033, 1412034748.923553, 0.006520
1412034748.923650, 1412034748.930579, 0.006929
1412034748.930615, 1412034748.937474, 0.006859
1412034748.937551, 1412034748.944561, 0.007010
1412034748.944628, 1412034748.950859, 0.006231
1412034748.950926, 1412034748.957621, 0.006695
1412034748.957688, 1412034748.964304, 0.006616
1412034748.964387, 1412034748.970758, 0.006371
1412034748.970841, 1412034748.977221, 0.006380
1412034748.977257, 1412034748.984199, 0.006942
1412034748.984313, 1412034748.990933, 0.006620
1412034748.991030, 1412034748.997591, 0.006561
1412034748.997673, 1412034749.004414, 0.006741
1412034749.004439, 1412034749.010863, 0.006424
1412034749.010897, 1412034749.017519, 0.006622
1412034749.017544, 1412034749.024432, 0.006888
1412034749.024456, 1412034749.030863, 0.006407
1412034749.030976, 1412034749.037611, 0.006635
1412034749.037677, 1412034749.044755, 0.007078
1412034749.044868, 1412034749.051217, 0.006349
1412034749.051324, 1412034749.057940, 0.006616
1412034749.058043, 1412034749.065013, 0.006970
1412034749.065127, 1412034749.071483, 0.006356
1412034749.071572, 1412034749.078248, 0.006676
1412034749.078347, 1412034749.084969, 0.006622
1412034749.085063, 1412034749.091760, 0.006697
1412034749.091870, 1412034749.098187, 0.006317
1412034749.098284, 1412034749.104916, 0.006632
1412034749.105019, 1412034749.111566, 0.006547
1412034749.111654, 1412034749.117972, 0.006318
1412034749.118085, 1412034749.124995, 0.006910
1412034749.125095, 1412034749.131967, 0.006872
1412034749.132065, 1412034749.140404, 0.008339
1412034749.140505, 1412034749.146863, 0.006358
1412034749.146899, 1412034749.153565, 0.006666
1412034749.153637, 1412034749.160467, 0.006830
1412034749.160569, 1412034749.167083, 0.006514
1412034749.167125, 1412034749.173475, 0.006350
1412034749.173590, 1412034749.180361, 0.006771
1412034749.180462, 1412034749.186630, 0.006168
1412034749.186731, 1412034749.193550, 0.006819
1412034749.193663, 1412034749.200582, 0.006919
1412034749.200682, 1412034749.207445, 0.006763
1412034749.207482, 1412034749.213924, 0.006442
1412034749.214037, 1412034749.220971, 0.006934
1412034749.221072, 1412034749.227400, 0.006328
1412034749.227506, 1412034749.233896, 0.006390
1412034749.233988, 1412034749.240633, 0.006645
1412034749.240757, 1412034749.247560, 0.006803
1412034749.247668, 1412034749.254002, 0.006334
1412034749.254038, 1412034749.260798, 0.006760
1412034749.260904, 1412034749.267510, 0.006606
1412034749.267624, 1412034749.274544, 0.006920
1412034749.274623, 1412034749.281195, 0.006572
1412034749.281310, 1412034749.288042, 0.006732
