starttime, endtime, elapsedtime
1412034814.302884, 1412034815.261923, 0.959039
1412034815.262016, 1412034816.221261, 0.959245
1412034816.221357, 1412034817.181532, 0.960175
1412034817.181627, 1412034818.141195, 0.959568
1412034818.141287, 1412034819.101905, 0.960618
1412034819.102001, 1412034820.061540, 0.959539
1412034820.061683, 1412034821.022798, 0.961115
1412034821.022892, 1412034821.985449, 0.962557
1412034821.985541, 1412034822.945904, 0.960363
1412034822.946001, 1412034823.904398, 0.958397
1412034845.014320, 1412034845.973407, 0.959087
1412034845.973500, 1412034846.933038, 0.959538
1412034846.933135, 1412034847.893002, 0.959867
1412034847.893071, 1412034848.857285, 0.964214
1412034848.857382, 1412034850.481107, 1.623725
1412034850.481199, 1412034851.442868, 0.961669
1412034851.442964, 1412034852.402352, 0.959388
1412034852.402443, 1412034853.364709, 0.962266
1412034853.364802, 1412034854.324489, 0.959687
1412034854.324586, 1412034855.289002, 0.964416
1412034883.474058, 1412034884.437943, 0.963885
1412034884.438086, 1412034885.400193, 0.962107
1412034885.400290, 1412034886.365423, 0.965133
1412034886.365463, 1412034887.328428, 0.962965
1412034887.328521, 1412034888.291023, 0.962502
1412034888.291108, 1412034889.251527, 0.960419
1412034889.251624, 1412034890.213404, 0.961780
1412034890.213499, 1412034891.175056, 0.961557
1412034891.175198, 1412034892.136863, 0.961665
1412034892.136984, 1412034893.096246, 0.959262
1412034923.293512, 1412034924.254978, 0.961466
1412034924.255109, 1412034925.215606, 0.960497
1412034925.215697, 1412034926.177234, 0.961537
1412034926.177326, 1412034927.141684, 0.964358
1412034927.141778, 1412034928.104698, 0.962920
1412034928.104789, 1412034929.066178, 0.961389
1412034929.066270, 1412034930.028619, 0.962349
1412034930.028765, 1412034930.988418, 0.959653
1412034930.988511, 1412034931.950190, 0.961679
1412034931.950261, 1412034932.909428, 0.959167
1412034961.765774, 1412034962.726592, 0.960818
1412034962.726687, 1412034963.686227, 0.959540
1412034963.686323, 1412034964.648651, 0.962328
1412034964.648748, 1412034965.607542, 0.958794
1412034965.607680, 1412034966.570714, 0.963034
1412034966.570807, 1412034967.529384, 0.958577
1412034967.529533, 1412034968.490183, 0.960650
1412034968.490273, 1412034969.449548, 0.959275
1412034969.449640, 1412034970.411142, 0.961502
1412034970.411238, 1412034971.371355, 0.960117
1412034996.872834, 1412034997.835441, 0.962607
1412034997.835586, 1412034998.799071, 0.963485
1412034998.799159, 1412034999.758714, 0.959555
1412034999.758783, 1412035003.029941, 3.271158
1412035003.029982, 1412035003.989458, 0.959476
1412035003.989549, 1412035004.947336, 0.957787
1412035004.947431, 1412035005.907145, 0.959714
1412035005.907184, 1412035006.865512, 0.958328
1412035006.865551, 1412035007.827030, 0.961479
1412035007.827125, 1412035008.788157, 0.961032
1412035029.638398, 1412035030.598943, 0.960545
1412035030.599051, 1412035031.562610, 0.963559
1412035031.562708, 1412035032.520955, 0.958247
1412035032.521053, 1412035033.486419, 0.965366
1412035033.486514, 1412035034.700792, 1.214278
1412035034.700887, 1412035035.663048, 0.962161
1412035035.663140, 1412035036.622692, 0.959552
1412035036.622784, 1412035037.585662, 0.962878
1412035037.585811, 1412035038.545353, 0.959542
1412035038.545445, 1412035039.505541, 0.960096
1412035069.138252, 1412035070.098082, 0.959830
1412035070.098201, 1412035071.062388, 0.964187
1412035071.062480, 1412035072.022168, 0.959688
1412035072.022263, 1412035072.984087, 0.961824
1412035072.984180, 1412035075.190183, 2.206003
1412035075.190276, 1412035076.151639, 0.961363
1412035076.151727, 1412035077.112950, 0.961223
1412035077.113039, 1412035078.074561, 0.961522
1412035078.074656, 1412035079.033670, 0.959014
1412035079.033770, 1412035079.996890, 0.963120
1412035101.212926, 1412035102.171326, 0.958400
1412035102.171424, 1412035103.132248, 0.960824
1412035103.132342, 1412035105.637510, 2.505168
1412035105.637608, 1412035106.604102, 0.966494
1412035106.604144, 1412035107.562549, 0.958405
1412035107.562629, 1412035108.521883, 0.959254
1412035108.521952, 1412035109.480480, 0.958528
1412035109.480550, 1412035110.444654, 0.964104
1412035110.444752, 1412035111.407835, 0.963083
1412035111.407976, 1412035112.369030, 0.961054
1412035132.721299, 1412035133.680574, 0.959275
1412035133.680616, 1412035134.639694, 0.959078
1412035134.639765, 1412035135.602170, 0.962405
1412035135.602212, 1412035136.560654, 0.958442
1412035136.560695, 1412035137.524436, 0.963741
1412035137.524477, 1412035138.485045, 0.960568
1412035138.485118, 1412035139.444790, 0.959672
1412035139.444832, 1412035140.405349, 0.960517
1412035140.405391, 1412035141.366248, 0.960857
1412035141.366288, 1412035142.324179, 0.957891
