starttime, endtime, elapsedtime
1412034742.926408, 1412034742.932427, 0.006019
1412034742.932521, 1412034742.938069, 0.005548
1412034742.938166, 1412034742.945276, 0.007110
1412034742.945345, 1412034742.951915, 0.006570
1412034742.952017, 1412034742.957443, 0.005426
1412034742.957540, 1412034742.963408, 0.005868
1412034742.963475, 1412034742.968761, 0.005286
1412034742.968854, 1412034742.973665, 0.004811
1412034742.973767, 1412034742.978890, 0.005123
1412034742.978986, 1412034742.984383, 0.005397
1412034742.984480, 1412034742.989271, 0.004791
1412034742.989374, 1412034742.994554, 0.005180
1412034742.994655, 1412034743.000129, 0.005474
1412034743.000229, 1412034743.005739, 0.005510
1412034743.005811, 1412034743.011842, 0.006031
1412034743.011936, 1412034743.017838, 0.005902
1412034743.017935, 1412034743.023511, 0.005576
1412034743.023605, 1412034743.029045, 0.005440
1412034743.029139, 1412034743.034871, 0.005732
1412034743.034939, 1412034743.040725, 0.005786
1412034743.040794, 1412034743.046737, 0.005943
1412034743.046811, 1412034743.052269, 0.005458
1412034743.052372, 1412034743.057806, 0.005434
1412034743.057904, 1412034743.063715, 0.005811
1412034743.063811, 1412034743.069286, 0.005475
1412034743.069360, 1412034743.075054, 0.005694
1412034743.075115, 1412034743.081002, 0.005887
1412034743.081104, 1412034743.086867, 0.005763
1412034743.086938, 1412034743.092707, 0.005769
1412034743.092779, 1412034743.098198, 0.005419
1412034743.098298, 1412034743.104120, 0.005822
1412034743.104214, 1412034743.109867, 0.005653
1412034743.110018, 1412034743.116205, 0.006187
1412034743.116302, 1412034743.122023, 0.005721
1412034743.122160, 1412034743.128127, 0.005967
1412034743.128227, 1412034743.133747, 0.005520
1412034743.133819, 1412034743.140129, 0.006310
1412034743.140228, 1412034743.145811, 0.005583
1412034743.145910, 1412034743.151735, 0.005825
1412034743.151759, 1412034743.157732, 0.005973
1412034743.157756, 1412034743.164585, 0.006829
1412034743.164612, 1412034743.170058, 0.005446
1412034743.170082, 1412034743.176196, 0.006114
1412034743.176220, 1412034743.181969, 0.005749
1412034743.181993, 1412034743.188046, 0.006053
1412034743.188070, 1412034743.193460, 0.005390
1412034743.193484, 1412034743.198844, 0.005360
1412034743.198869, 1412034743.204637, 0.005768
1412034743.204661, 1412034743.209998, 0.005337
1412034743.210022, 1412034743.216101, 0.006079
1412034743.216125, 1412034743.221654, 0.005529
1412034743.221688, 1412034743.227295, 0.005607
1412034743.227316, 1412034743.233274, 0.005958
1412034743.233369, 1412034743.238703, 0.005334
1412034743.238799, 1412034743.244376, 0.005577
1412034743.244471, 1412034743.250163, 0.005692
1412034743.250265, 1412034743.256271, 0.006006
1412034743.256371, 1412034743.261914, 0.005543
1412034743.262014, 1412034743.268017, 0.006003
1412034743.268117, 1412034743.273524, 0.005407
1412034743.273623, 1412034743.279397, 0.005774
1412034743.279496, 1412034743.285175, 0.005679
1412034743.285275, 1412034743.290769, 0.005494
1412034743.290865, 1412034743.296287, 0.005422
1412034743.296387, 1412034743.302073, 0.005686
1412034743.302167, 1412034743.308166, 0.005999
1412034743.308262, 1412034743.313724, 0.005462
1412034743.313790, 1412034743.320166, 0.006376
1412034743.320263, 1412034743.326624, 0.006361
1412034743.326724, 1412034743.332227, 0.005503
1412034743.332320, 1412034743.338030, 0.005710
1412034743.338127, 1412034743.344361, 0.006234
1412034743.344455, 1412034743.350169, 0.005714
1412034743.350260, 1412034743.356219, 0.005959
1412034743.356316, 1412034743.361925, 0.005609
1412034743.362024, 1412034743.367931, 0.005907
1412034743.368028, 1412034743.373791, 0.005763
1412034743.373891, 1412034743.379859, 0.005968
1412034743.379959, 1412034743.386789, 0.006830
1412034743.386887, 1412034743.392442, 0.005555
1412034743.392538, 1412034743.398083, 0.005545
1412034743.398156, 1412034743.403943, 0.005787
1412034743.404041, 1412034743.409600, 0.005559
1412034743.409696, 1412034743.415837, 0.006141
1412034743.415935, 1412034743.421720, 0.005785
1412034743.421820, 1412034743.427558, 0.005738
1412034743.427630, 1412034743.433288, 0.005658
1412034743.433386, 1412034743.438852, 0.005466
1412034743.438950, 1412034743.444571, 0.005621
1412034743.444667, 1412034743.450133, 0.005466
1412034743.450205, 1412034743.455941, 0.005736
1412034743.456010, 1412034743.461618, 0.005608
1412034743.461718, 1412034743.467882, 0.006164
1412034743.467981, 1412034743.473828, 0.005847
1412034743.473894, 1412034743.479855, 0.005961
1412034743.479952, 1412034743.485613, 0.005661
1412034743.485713, 1412034743.491932, 0.006219
1412034743.492032, 1412034743.497458, 0.005426
1412034743.497525, 1412034743.503298, 0.005773
1412034743.503395, 1412034743.508883, 0.005488
