starttime, endtime, elapsedtime
1412034433.651170, 1412034433.653543, 0.002373
1412034433.653682, 1412034433.655186, 0.001504
1412034433.655278, 1412034433.656488, 0.001210
1412034433.656628, 1412034433.657708, 0.001080
1412034433.657810, 1412034433.658924, 0.001114
1412034433.659028, 1412034433.660536, 0.001508
1412034433.660554, 1412034433.661987, 0.001433
1412034433.662050, 1412034433.663786, 0.001736
1412034433.663803, 1412034433.665192, 0.001389
1412034433.665209, 1412034433.666525, 0.001316
1412034433.666625, 1412034433.668442, 0.001817
1412034433.668513, 1412034433.670122, 0.001609
1412034433.670179, 1412034433.671803, 0.001624
1412034433.671875, 1412034433.673643, 0.001768
1412034433.673671, 1412034433.675202, 0.001531
1412034433.675289, 1412034433.677188, 0.001899
1412034433.677214, 1412034433.678822, 0.001608
1412034433.678882, 1412034433.680873, 0.001991
1412034433.680913, 1412034433.682507, 0.001594
1412034433.682567, 1412034433.684434, 0.001867
1412034433.684533, 1412034433.686158, 0.001625
1412034433.686219, 1412034433.688177, 0.001958
1412034433.688287, 1412034433.689803, 0.001516
1412034433.689906, 1412034433.691699, 0.001793
1412034433.691770, 1412034433.693383, 0.001613
1412034433.693477, 1412034433.695028, 0.001551
1412034433.695080, 1412034433.696782, 0.001702
1412034433.696808, 1412034433.698374, 0.001566
1412034433.698399, 1412034433.700110, 0.001711
1412034433.700133, 1412034433.701650, 0.001517
1412034433.701677, 1412034433.703734, 0.002057
1412034433.703804, 1412034433.705553, 0.001749
1412034433.705610, 1412034433.707549, 0.001939
1412034433.707655, 1412034433.709329, 0.001674
1412034433.709387, 1412034433.711025, 0.001638
1412034433.711055, 1412034433.712813, 0.001758
1412034433.712872, 1412034433.714542, 0.001670
1412034433.714652, 1412034433.716503, 0.001851
1412034433.716634, 1412034433.718345, 0.001711
1412034433.718448, 1412034433.720199, 0.001751
1412034433.720298, 1412034433.722025, 0.001727
1412034433.722107, 1412034433.723896, 0.001789
1412034433.723968, 1412034433.725979, 0.002011
1412034433.726044, 1412034433.728019, 0.001975
1412034433.728089, 1412034433.730115, 0.002026
1412034433.730140, 1412034433.732229, 0.002089
1412034433.732316, 1412034433.734351, 0.002035
1412034433.734451, 1412034433.736247, 0.001796
1412034433.736307, 1412034433.738138, 0.001831
1412034433.738238, 1412034433.739960, 0.001722
1412034433.740025, 1412034433.742005, 0.001980
1412034433.742055, 1412034433.743759, 0.001704
1412034433.743841, 1412034433.745642, 0.001801
1412034433.745751, 1412034433.747354, 0.001603
1412034433.747460, 1412034433.749260, 0.001800
1412034433.749327, 1412034433.750941, 0.001614
1412034433.751002, 1412034433.752693, 0.001691
1412034433.752718, 1412034433.754331, 0.001613
1412034433.754396, 1412034433.756182, 0.001786
1412034433.756257, 1412034433.758014, 0.001757
1412034433.758038, 1412034433.759714, 0.001676
1412034433.759738, 1412034433.761291, 0.001553
1412034433.761348, 1412034433.763092, 0.001744
1412034433.763134, 1412034433.765338, 0.002204
1412034433.765410, 1412034433.767192, 0.001782
1412034433.767253, 1412034433.769224, 0.001971
1412034433.769325, 1412034433.771196, 0.001871
1412034433.771257, 1412034433.772893, 0.001636
1412034433.772993, 1412034433.774855, 0.001862
1412034433.774965, 1412034433.776929, 0.001964
1412034433.776992, 1412034433.779025, 0.002033
1412034433.779208, 1412034433.780936, 0.001728
1412034433.780992, 1412034433.782435, 0.001443
1412034433.782515, 1412034433.784533, 0.002018
1412034433.784599, 1412034433.786424, 0.001825
1412034433.786483, 1412034433.788103, 0.001620
1412034433.788164, 1412034433.789670, 0.001506
1412034433.789727, 1412034433.791242, 0.001515
1412034433.791303, 1412034433.792989, 0.001686
1412034433.793012, 1412034433.794491, 0.001479
1412034433.794513, 1412034433.796168, 0.001655
1412034433.796273, 1412034433.798128, 0.001855
1412034433.798229, 1412034433.800048, 0.001819
1412034433.800153, 1412034433.801754, 0.001601
1412034433.801831, 1412034433.803527, 0.001696
1412034433.803552, 1412034433.805371, 0.001819
1412034433.805476, 1412034433.807312, 0.001836
1412034433.807409, 1412034433.809207, 0.001798
1412034433.809314, 1412034433.810855, 0.001541
1412034433.810962, 1412034433.813203, 0.002241
1412034433.813271, 1412034433.815304, 0.002033
1412034433.815418, 1412034433.817430, 0.002012
1412034433.817527, 1412034433.819591, 0.002064
1412034433.819650, 1412034433.821272, 0.001622
1412034433.821373, 1412034433.823049, 0.001676
1412034433.823097, 1412034433.824800, 0.001703
1412034433.824904, 1412034433.826550, 0.001646
1412034433.826650, 1412034433.828516, 0.001866
1412034433.828621, 1412034433.830290, 0.001669
1412034433.830396, 1412034433.832004, 0.001608
