starttime, endtime, elapsedtime
1412034424.991109, 1412034424.993300, 0.002191
1412034424.993360, 1412034424.994493, 0.001133
1412034424.994559, 1412034424.995781, 0.001222
1412034424.995870, 1412034424.997036, 0.001166
1412034424.997065, 1412034424.998127, 0.001062
1412034424.998156, 1412034424.999437, 0.001281
1412034424.999465, 1412034425.000564, 0.001099
1412034425.000592, 1412034425.001863, 0.001271
1412034425.001926, 1412034425.003211, 0.001285
1412034425.003314, 1412034425.004618, 0.001304
1412034425.004681, 1412034425.005904, 0.001223
1412034425.005965, 1412034425.007473, 0.001508
1412034425.007584, 1412034425.009085, 0.001501
1412034425.009108, 1412034425.010304, 0.001196
1412034425.010363, 1412034425.011891, 0.001528
1412034425.011955, 1412034425.013231, 0.001276
1412034425.013289, 1412034425.014699, 0.001410
1412034425.014805, 1412034425.016175, 0.001370
1412034425.016236, 1412034425.017588, 0.001352
1412034425.017687, 1412034425.018869, 0.001182
1412034425.018961, 1412034425.020494, 0.001533
1412034425.020556, 1412034425.021782, 0.001226
1412034425.021867, 1412034425.023270, 0.001403
1412034425.023332, 1412034425.024699, 0.001367
1412034425.024806, 1412034425.026034, 0.001228
1412034425.026092, 1412034425.027688, 0.001596
1412034425.027765, 1412034425.029109, 0.001344
1412034425.029164, 1412034425.030522, 0.001358
1412034425.030630, 1412034425.032117, 0.001487
1412034425.032175, 1412034425.033541, 0.001366
1412034425.033648, 1412034425.035185, 0.001537
1412034425.035260, 1412034425.036558, 0.001298
1412034425.036615, 1412034425.037986, 0.001371
1412034425.038092, 1412034425.039479, 0.001387
1412034425.039543, 1412034425.040918, 0.001375
1412034425.041024, 1412034425.042352, 0.001328
1412034425.042414, 1412034425.043973, 0.001559
1412034425.044045, 1412034425.045625, 0.001580
1412034425.045690, 1412034425.047081, 0.001391
1412034425.047160, 1412034425.048705, 0.001545
1412034425.048772, 1412034425.050351, 0.001579
1412034425.050429, 1412034425.052015, 0.001586
1412034425.052075, 1412034425.053445, 0.001370
1412034425.053577, 1412034425.055209, 0.001632
1412034425.055271, 1412034425.056938, 0.001667
1412034425.057013, 1412034425.058692, 0.001679
1412034425.058754, 1412034425.060135, 0.001381
1412034425.060234, 1412034425.061463, 0.001229
1412034425.061522, 1412034425.062798, 0.001276
1412034425.062893, 1412034425.064427, 0.001534
1412034425.064528, 1412034425.066068, 0.001540
1412034425.066132, 1412034425.067784, 0.001652
1412034425.067853, 1412034425.069368, 0.001515
1412034425.069438, 1412034425.070842, 0.001404
1412034425.070917, 1412034425.072472, 0.001555
1412034425.072514, 1412034425.074157, 0.001643
1412034425.074231, 1412034425.075919, 0.001688
1412034425.075936, 1412034425.077497, 0.001561
1412034425.077517, 1412034425.078902, 0.001385
1412034425.078926, 1412034425.080351, 0.001425
1412034425.080423, 1412034425.081977, 0.001554
1412034425.082049, 1412034425.083751, 0.001702
1412034425.083824, 1412034425.085680, 0.001856
1412034425.085777, 1412034425.087509, 0.001732
1412034425.087573, 1412034425.088905, 0.001332
1412034425.088969, 1412034425.090306, 0.001337
1412034425.090377, 1412034425.092082, 0.001705
1412034425.092155, 1412034425.093938, 0.001783
1412034425.094037, 1412034425.095795, 0.001758
1412034425.095868, 1412034425.097548, 0.001680
1412034425.097622, 1412034425.099346, 0.001724
1412034425.099415, 1412034425.101115, 0.001700
1412034425.101190, 1412034425.103034, 0.001844
1412034425.103127, 1412034425.104883, 0.001756
1412034425.104987, 1412034425.106772, 0.001785
1412034425.106841, 1412034425.108387, 0.001546
1412034425.108447, 1412034425.109861, 0.001414
1412034425.109932, 1412034425.111517, 0.001585
1412034425.111579, 1412034425.113450, 0.001871
1412034425.113552, 1412034425.115312, 0.001760
1412034425.115385, 1412034425.116878, 0.001493
1412034425.116947, 1412034425.118403, 0.001456
1412034425.118479, 1412034425.120258, 0.001779
1412034425.120325, 1412034425.121947, 0.001622
1412034425.122010, 1412034425.123522, 0.001512
1412034425.123591, 1412034425.125345, 0.001754
1412034425.125417, 1412034425.127249, 0.001832
1412034425.127320, 1412034425.129100, 0.001780
1412034425.129173, 1412034425.130901, 0.001728
1412034425.130970, 1412034425.132800, 0.001830
1412034425.132869, 1412034425.134544, 0.001675
1412034425.134630, 1412034425.136317, 0.001687
1412034425.136380, 1412034425.137837, 0.001457
1412034425.137856, 1412034425.139277, 0.001421
1412034425.139341, 1412034425.140891, 0.001550
1412034425.140957, 1412034425.142642, 0.001685
1412034425.142709, 1412034425.144232, 0.001523
1412034425.144250, 1412034425.145678, 0.001428
1412034425.145695, 1412034425.146980, 0.001285
1412034425.147007, 1412034425.148448, 0.001441
