starttime, endtime, elapsedtime
1412034542.332721, 1412034542.451454, 0.118733
1412034542.451521, 1412034542.568913, 0.117392
1412034542.569023, 1412034542.694295, 0.125272
1412034542.694404, 1412034542.819958, 0.125554
1412034542.820111, 1412034542.939396, 0.119285
1412034542.939504, 1412034543.057333, 0.117829
1412034543.057448, 1412034543.174972, 0.117524
1412034543.175088, 1412034543.290229, 0.115141
1412034543.290339, 1412034543.408870, 0.118531
1412034543.408984, 1412034543.529307, 0.120323
1412034543.529389, 1412034544.436544, 0.907155
1412034544.436575, 1412034544.561785, 0.125210
1412034544.561863, 1412034544.684566, 0.122703
1412034544.684632, 1412034544.809967, 0.125335
1412034544.810051, 1412034544.929860, 0.119809
1412034544.929909, 1412034545.049836, 0.119927
1412034545.049919, 1412034545.175942, 0.126023
1412034545.176060, 1412034545.293965, 0.117905
1412034545.294035, 1412034545.409960, 0.115925
1412034545.410034, 1412034545.525911, 0.115877
1412034545.525981, 1412034545.646640, 0.120659
1412034545.646754, 1412034545.766891, 0.120137
1412034545.767000, 1412034545.887664, 0.120664
1412034545.887745, 1412034546.011697, 0.123952
1412034546.011815, 1412034546.137160, 0.125345
1412034546.137249, 1412034546.917284, 0.780035
1412034546.917379, 1412034547.205003, 0.287624
1412034547.205097, 1412034547.332806, 0.127709
1412034547.332921, 1412034547.453538, 0.120617
1412034547.453574, 1412034547.576639, 0.123065
1412034547.576727, 1412034547.701646, 0.124919
1412034547.701758, 1412034547.824811, 0.123053
1412034547.824919, 1412034547.945918, 0.120999
1412034547.946028, 1412034548.067251, 0.121223
1412034548.067322, 1412034548.187223, 0.119901
1412034548.187311, 1412034548.315280, 0.127969
1412034548.315396, 1412034548.434558, 0.119162
1412034548.434641, 1412034548.555484, 0.120843
1412034548.555597, 1412034548.673827, 0.118230
1412034548.673909, 1412034548.795596, 0.121687
1412034548.795706, 1412034548.920909, 0.125203
1412034548.920944, 1412034549.046161, 0.125217
1412034549.046187, 1412034549.173331, 0.127144
1412034549.173374, 1412034549.288129, 0.114755
1412034549.288203, 1412034549.403263, 0.115060
1412034549.403378, 1412034549.525561, 0.122183
1412034549.525674, 1412034549.647300, 0.121626
1412034549.647411, 1412034549.771327, 0.123916
1412034549.771395, 1412034549.891614, 0.120219
1412034549.891701, 1412034550.008891, 0.117190
1412034550.009030, 1412034550.134906, 0.125876
1412034550.135073, 1412034551.542262, 1.407189
1412034551.542367, 1412034551.662474, 0.120107
1412034551.662500, 1412034551.784992, 0.122492
1412034551.785069, 1412034551.907560, 0.122491
1412034551.907648, 1412034552.031006, 0.123358
1412034552.031195, 1412034552.147868, 0.116673
1412034552.147955, 1412034552.270309, 0.122354
1412034552.270402, 1412034552.393980, 0.123578
1412034552.394072, 1412034552.519855, 0.125783
1412034552.520006, 1412034552.638522, 0.118516
1412034552.638605, 1412034552.765954, 0.127349
1412034552.766060, 1412034552.886722, 0.120662
1412034552.886758, 1412034553.008718, 0.121960
1412034553.008860, 1412034553.125868, 0.117008
1412034553.125980, 1412034553.241023, 0.115043
1412034553.241110, 1412034553.362151, 0.121041
1412034553.362256, 1412034553.485118, 0.122862
1412034553.485252, 1412034553.849235, 0.363983
1412034553.849261, 1412034553.960078, 0.110817
1412034553.960170, 1412034554.070338, 0.110168
1412034554.070428, 1412034554.180134, 0.109706
1412034554.180224, 1412034554.289347, 0.109123
1412034554.289482, 1412034554.403009, 0.113527
1412034554.403185, 1412034554.526001, 0.122816
1412034554.526093, 1412034557.187941, 2.661848
1412034557.187967, 1412034557.308784, 0.120817
1412034557.308876, 1412034557.422401, 0.113525
1412034557.422489, 1412034557.539839, 0.117350
1412034557.539931, 1412034557.653238, 0.113307
1412034557.653327, 1412034557.769474, 0.116147
1412034557.769561, 1412034557.882243, 0.112682
1412034557.882340, 1412034558.001630, 0.119290
1412034558.001743, 1412034558.122986, 0.121243
1412034558.123086, 1412034558.247248, 0.124162
1412034558.247355, 1412034560.721185, 2.473830
1412034560.721217, 1412034560.839621, 0.118404
1412034560.839736, 1412034560.954244, 0.114508
1412034560.954359, 1412034561.066435, 0.112076
1412034561.066572, 1412034561.188791, 0.122219
1412034561.188900, 1412034561.313388, 0.124488
1412034561.313485, 1412034561.429869, 0.116384
1412034561.429979, 1412034561.549658, 0.119679
1412034561.549766, 1412034561.672392, 0.122626
1412034561.672501, 1412034561.794103, 0.121602
1412034561.794215, 1412034561.927126, 0.132911
1412034561.927242, 1412034562.049856, 0.122614
1412034562.049966, 1412034562.175124, 0.125158
1412034562.175232, 1412034562.293102, 0.117870
1412034562.293192, 1412034562.407962, 0.114770
