starttime, endtime, elapsedtime
1412034350.577411, 1412034350.577547, 0.000136
1412034350.577671, 1412034350.577769, 0.000098
1412034350.577845, 1412034350.577936, 0.000091
1412034350.578007, 1412034350.578099, 0.000092
1412034350.578230, 1412034350.578319, 0.000089
1412034350.578396, 1412034350.578485, 0.000089
1412034350.578602, 1412034350.578691, 0.000089
1412034350.578802, 1412034350.578891, 0.000089
1412034350.579003, 1412034350.579219, 0.000216
1412034350.579322, 1412034350.579413, 0.000091
1412034350.579509, 1412034350.579603, 0.000094
1412034350.579699, 1412034350.579790, 0.000091
1412034350.579874, 1412034350.579962, 0.000088
1412034350.580069, 1412034350.580158, 0.000089
1412034350.580207, 1412034350.580299, 0.000092
1412034350.580416, 1412034350.580511, 0.000095
1412034350.580616, 1412034350.580707, 0.000091
1412034350.580818, 1412034350.580907, 0.000089
1412034350.581019, 1412034350.581107, 0.000088
1412034350.581178, 1412034350.581267, 0.000089
1412034350.581334, 1412034350.581423, 0.000089
1412034350.581490, 1412034350.581580, 0.000090
1412034350.581652, 1412034350.581741, 0.000089
1412034350.581808, 1412034350.581899, 0.000091
1412034350.581971, 1412034350.582059, 0.000088
1412034350.582127, 1412034350.582216, 0.000089
1412034350.582284, 1412034350.582372, 0.000088
1412034350.582441, 1412034350.582530, 0.000089
1412034350.582601, 1412034350.582689, 0.000088
1412034350.582757, 1412034350.582845, 0.000088
1412034350.582914, 1412034350.583002, 0.000088
1412034350.583170, 1412034350.583268, 0.000098
1412034350.583338, 1412034350.583412, 0.000074
1412034350.583481, 1412034350.583542, 0.000061
1412034350.583598, 1412034350.583657, 0.000059
1412034350.583711, 1412034350.583770, 0.000059
1412034350.583824, 1412034350.583883, 0.000059
1412034350.583937, 1412034350.583995, 0.000058
1412034350.584049, 1412034350.584108, 0.000059
1412034350.584162, 1412034350.584220, 0.000058
1412034350.584274, 1412034350.584332, 0.000058
1412034350.584387, 1412034350.584445, 0.000058
1412034350.584500, 1412034350.584566, 0.000066
1412034350.584617, 1412034350.584676, 0.000059
1412034350.584731, 1412034350.584790, 0.000059
1412034350.584844, 1412034350.584906, 0.000062
1412034350.584957, 1412034350.585016, 0.000059
1412034350.585071, 1412034350.585133, 0.000062
1412034350.585191, 1412034350.585250, 0.000059
1412034350.585304, 1412034350.585363, 0.000059
1412034350.585417, 1412034350.585476, 0.000059
1412034350.585530, 1412034350.585588, 0.000058
1412034350.585641, 1412034350.585699, 0.000058
1412034350.585754, 1412034350.585812, 0.000058
1412034350.585867, 1412034350.585927, 0.000060
1412034350.585980, 1412034350.586038, 0.000058
1412034350.586093, 1412034350.586152, 0.000059
1412034350.586206, 1412034350.586265, 0.000059
1412034350.586318, 1412034350.586377, 0.000059
1412034350.586432, 1412034350.586490, 0.000058
1412034350.586543, 1412034350.586602, 0.000059
1412034350.586655, 1412034350.586714, 0.000059
1412034350.586768, 1412034350.586827, 0.000059
1412034350.586881, 1412034350.586942, 0.000061
1412034350.586995, 1412034350.587181, 0.000186
1412034350.587232, 1412034350.587296, 0.000064
1412034350.587357, 1412034350.587417, 0.000060
1412034350.587592, 1412034350.587664, 0.000072
1412034350.587713, 1412034350.587774, 0.000061
1412034350.587834, 1412034350.587893, 0.000059
1412034350.587952, 1412034350.588010, 0.000058
1412034350.588070, 1412034350.588129, 0.000059
1412034350.588188, 1412034350.588246, 0.000058
1412034350.588306, 1412034350.588365, 0.000059
1412034350.588423, 1412034350.588484, 0.000061
1412034350.588541, 1412034350.588600, 0.000059
1412034350.588656, 1412034350.588715, 0.000059
1412034350.588774, 1412034350.588834, 0.000060
1412034350.588892, 1412034350.588951, 0.000059
1412034350.589010, 1412034350.589073, 0.000063
1412034350.589128, 1412034350.589189, 0.000061
1412034350.589246, 1412034350.589306, 0.000060
1412034350.589364, 1412034350.589423, 0.000059
1412034350.589482, 1412034350.589541, 0.000059
1412034350.589604, 1412034350.589771, 0.000167
1412034350.589820, 1412034350.589880, 0.000060
1412034350.589904, 1412034350.589964, 0.000060
1412034350.589988, 1412034350.590048, 0.000060
1412034350.590072, 1412034350.590131, 0.000059
1412034350.590186, 1412034350.590246, 0.000060
1412034350.590304, 1412034350.590364, 0.000060
1412034350.590423, 1412034350.590482, 0.000059
1412034350.590540, 1412034350.590601, 0.000061
1412034350.590655, 1412034350.590715, 0.000060
1412034350.590739, 1412034350.590800, 0.000061
1412034350.590824, 1412034350.590887, 0.000063
1412034350.590911, 1412034350.590971, 0.000060
1412034350.590995, 1412034350.591175, 0.000180
1412034350.591210, 1412034350.591275, 0.000065
1412034350.591327, 1412034350.591386, 0.000059
