starttime, endtime, elapsedtime
1412035608.748136, 1412035608.945110, 0.196974
1412035608.945235, 1412035609.127764, 0.182529
1412035609.127867, 1412035609.314704, 0.186837
1412035609.314801, 1412035609.507946, 0.193145
1412035609.508045, 1412035609.694871, 0.186826
1412035609.694971, 1412035609.886515, 0.191544
1412035609.886617, 1412035610.068544, 0.181927
1412035610.068646, 1412035610.267891, 0.199245
1412035610.267991, 1412035610.457410, 0.189419
1412035610.457517, 1412035610.647254, 0.189737
1412035610.647346, 1412035610.830376, 0.183030
1412035610.830473, 1412035611.467338, 0.636865
1412035611.467443, 1412035611.702021, 0.234578
1412035611.702127, 1412035611.921018, 0.218891
1412035611.921101, 1412035612.184784, 0.263683
1412035612.185009, 1412035612.369138, 0.184129
1412035612.369249, 1412035612.633619, 0.264370
1412035612.633721, 1412035612.915709, 0.281988
1412035612.915815, 1412035613.312578, 0.396763
1412035613.312686, 1412035613.569041, 0.256355
1412035613.569278, 1412035613.763616, 0.194338
1412035613.763714, 1412035614.549794, 0.786080
1412035614.549899, 1412035615.566320, 1.016421
1412035615.566422, 1412035627.688541, 12.122119
1412035627.688663, 1412035636.806464, 9.117801
1412035636.806567, 1412035636.995012, 0.188445
1412035636.995223, 1412035637.260141, 0.264918
1412035637.260240, 1412035637.515650, 0.255410
1412035637.515801, 1412035638.337899, 0.822098
1412035638.337999, 1412035639.316544, 0.978545
1412035639.316644, 1412035639.504901, 0.188257
1412035639.505047, 1412035640.359029, 0.853982
1412035640.359157, 1412035641.212427, 0.853270
1412035641.212529, 1412035641.981261, 0.768732
1412035641.981365, 1412035642.730452, 0.749087
1412035642.730569, 1412035642.915246, 0.184677
1412035642.915350, 1412035643.781576, 0.866226
1412035643.781678, 1412035646.124598, 2.342920
1412035646.124724, 1412035657.755812, 11.631088
1412035657.755857, 1412035663.264144, 5.508287
1412035663.264247, 1412035663.447475, 0.183228
1412035663.447575, 1412035663.663997, 0.216422
1412035663.664096, 1412035663.886477, 0.222381
1412035663.886582, 1412035664.272407, 0.385825
1412035664.272511, 1412035664.460739, 0.188228
1412035664.460842, 1412035664.661782, 0.200940
1412035664.661885, 1412035664.916054, 0.254169
1412035664.916162, 1412035665.149611, 0.233449
1412035665.149707, 1412035665.775524, 0.625817
1412035665.775657, 1412035665.966016, 0.190359
1412035665.966125, 1412035666.750511, 0.784386
1412035666.750614, 1412035667.469554, 0.718940
1412035667.469660, 1412035668.205891, 0.736231
1412035668.205997, 1412035668.994850, 0.788853
1412035668.994957, 1412035672.345119, 3.350162
1412035672.345237, 1412035675.723460, 3.378223
1412035675.723564, 1412035675.972088, 0.248524
1412035675.972187, 1412035676.277428, 0.305241
1412035676.277506, 1412035676.556765, 0.279259
1412035676.556850, 1412035676.744738, 0.187888
1412035676.744818, 1412035676.937745, 0.192927
1412035676.937825, 1412035678.253741, 1.315916
1412035678.253815, 1412035681.873319, 3.619504
1412035681.873437, 1412035687.049472, 5.176035
1412035687.049546, 1412035691.605834, 4.556288
1412035691.605995, 1412035692.304672, 0.698677
1412035692.304755, 1412035693.041364, 0.736609
1412035693.041485, 1412035693.790307, 0.748822
1412035693.790514, 1412035694.559326, 0.768812
1412035694.559429, 1412035694.744744, 0.185315
1412035694.744849, 1412035695.646646, 0.901797
1412035695.646751, 1412035696.826364, 1.179613
1412035696.826466, 1412035697.706429, 0.879963
1412035697.706535, 1412035698.513197, 0.806662
1412035698.513324, 1412035700.654060, 2.140736
1412035700.654160, 1412035705.357063, 4.702903
1412035705.357182, 1412035714.306192, 8.949010
1412035714.306289, 1412035715.133185, 0.826896
1412035715.133265, 1412035715.375929, 0.242664
1412035715.376024, 1412035715.565749, 0.189725
1412035715.565849, 1412035715.815434, 0.249585
1412035715.815533, 1412035716.081931, 0.266398
1412035716.082031, 1412035716.350909, 0.268878
1412035716.350999, 1412035716.545153, 0.194154
1412035716.545302, 1412035717.338957, 0.793655
1412035717.339180, 1412035718.101291, 0.762111
1412035718.101397, 1412035718.860559, 0.759162
1412035718.860665, 1412035719.634406, 0.773741
1412035719.634509, 1412035719.821844, 0.187335
1412035719.821943, 1412035721.302842, 1.480899
1412035721.302954, 1412035722.907312, 1.604358
1412035722.907418, 1412035723.155716, 0.248298
1412035723.155812, 1412035723.407215, 0.251403
1412035723.407442, 1412035723.597959, 0.190517
1412035723.598064, 1412035723.855898, 0.257834
1412035723.855995, 1412035724.582139, 0.726144
1412035724.582239, 1412035725.517974, 0.935735
1412035725.518076, 1412035726.264375, 0.746299
1412035726.264472, 1412035726.452595, 0.188123
1412035726.452703, 1412035727.589570, 1.136867
