starttime, endtime, elapsedtime
1412034666.375937, 1412034666.464201, 0.088264
1412034666.464258, 1412034666.490772, 0.026514
1412034666.490848, 1412034666.516582, 0.025734
1412034666.516682, 1412034666.542477, 0.025795
1412034666.542550, 1412034666.568693, 0.026143
1412034666.568793, 1412034666.594734, 0.025941
1412034666.594804, 1412034666.621224, 0.026420
1412034666.621300, 1412034666.647247, 0.025947
1412034666.647320, 1412034666.673327, 0.026007
1412034666.673394, 1412034666.699923, 0.026529
1412034666.699961, 1412034666.725357, 0.025396
1412034666.725457, 1412034666.751708, 0.026251
1412034666.751805, 1412034666.778069, 0.026264
1412034666.778170, 1412034666.803837, 0.025667
1412034666.803932, 1412034666.829522, 0.025590
1412034666.829589, 1412034666.856200, 0.026611
1412034666.856301, 1412034666.882886, 0.026585
1412034666.882964, 1412034666.910020, 0.027056
1412034666.910121, 1412034666.935801, 0.025680
1412034666.935906, 1412034666.960888, 0.024982
1412034666.960959, 1412034666.987210, 0.026251
1412034666.987297, 1412034667.012851, 0.025554
1412034667.012921, 1412034667.039071, 0.026150
1412034667.039161, 1412034667.065431, 0.026270
1412034667.065502, 1412034667.091839, 0.026337
1412034667.091940, 1412034667.117534, 0.025594
1412034667.117599, 1412034667.144157, 0.026558
1412034667.144228, 1412034667.170396, 0.026168
1412034667.170466, 1412034667.196921, 0.026455
1412034667.197015, 1412034667.222585, 0.025570
1412034667.222653, 1412034667.249135, 0.026482
1412034667.249208, 1412034667.275520, 0.026312
1412034667.275621, 1412034667.301754, 0.026133
1412034667.301824, 1412034667.328178, 0.026354
1412034667.328254, 1412034667.354152, 0.025898
1412034667.354252, 1412034667.380422, 0.026170
1412034667.380526, 1412034667.406281, 0.025755
1412034667.406356, 1412034667.432253, 0.025897
1412034667.432352, 1412034667.458597, 0.026245
1412034667.458669, 1412034667.485175, 0.026506
1412034667.485277, 1412034667.511275, 0.025998
1412034667.511375, 1412034667.537211, 0.025836
1412034667.537286, 1412034667.562777, 0.025491
1412034667.562850, 1412034667.590675, 0.027825
1412034667.590707, 1412034667.616301, 0.025594
1412034667.616329, 1412034667.642119, 0.025790
1412034667.642146, 1412034667.668572, 0.026426
1412034667.668675, 1412034667.695060, 0.026385
1412034667.695134, 1412034667.720878, 0.025744
1412034667.720981, 1412034667.746212, 0.025231
1412034667.746311, 1412034667.771983, 0.025672
1412034667.772082, 1412034667.798518, 0.026436
1412034667.798618, 1412034667.824165, 0.025547
1412034667.824268, 1412034667.849435, 0.025167
1412034667.849534, 1412034667.875590, 0.026056
1412034667.875658, 1412034667.901334, 0.025676
1412034667.901452, 1412034667.926957, 0.025505
1412034667.927092, 1412034667.952872, 0.025780
1412034667.952977, 1412034667.979262, 0.026285
1412034667.979367, 1412034668.004858, 0.025491
1412034668.004960, 1412034668.031958, 0.026998
1412034668.032057, 1412034668.057487, 0.025430
1412034668.057563, 1412034668.084030, 0.026467
1412034668.084132, 1412034668.109477, 0.025345
1412034668.109579, 1412034668.135223, 0.025644
1412034668.135320, 1412034668.161210, 0.025890
1412034668.161310, 1412034668.187223, 0.025913
1412034668.187270, 1412034668.212910, 0.025640
1412034668.213013, 1412034668.238961, 0.025948
1412034668.239074, 1412034668.264610, 0.025536
1412034668.264708, 1412034668.289979, 0.025271
1412034668.290051, 1412034668.317992, 0.027941
1412034668.318100, 1412034668.344308, 0.026208
1412034668.344408, 1412034668.369868, 0.025460
1412034668.369973, 1412034668.395911, 0.025938
1412034668.396013, 1412034668.420906, 0.024893
1412034668.421007, 1412034668.445929, 0.024922
1412034668.446030, 1412034668.472288, 0.026258
1412034668.472390, 1412034668.498229, 0.025839
1412034668.498331, 1412034668.524220, 0.025889
1412034668.524323, 1412034668.549810, 0.025487
1412034668.549912, 1412034668.576801, 0.026889
1412034668.576902, 1412034668.602895, 0.025993
1412034668.602966, 1412034668.628867, 0.025901
1412034668.628969, 1412034668.656064, 0.027095
1412034668.656167, 1412034668.682472, 0.026305
1412034668.682576, 1412034668.708575, 0.025999
1412034668.708675, 1412034668.734862, 0.026187
1412034668.734967, 1412034668.760865, 0.025898
1412034668.760966, 1412034668.788413, 0.027447
1412034668.788483, 1412034668.814294, 0.025811
1412034668.814345, 1412034668.840195, 0.025850
1412034668.840293, 1412034668.865678, 0.025385
1412034668.865785, 1412034668.891861, 0.026076
1412034668.891968, 1412034668.917535, 0.025567
1412034668.917607, 1412034668.943659, 0.026052
1412034668.943759, 1412034668.967169, 0.023410
1412034668.967272, 1412034668.992848, 0.025576
1412034668.992952, 1412034669.019237, 0.026285
1412034669.019365, 1412034669.046009, 0.026644
