starttime, endtime, elapsedtime
1412034674.922953, 1412034675.006851, 0.083898
1412034675.006962, 1412034675.047927, 0.040965
1412034675.048003, 1412034675.087907, 0.039904
1412034675.088017, 1412034675.128600, 0.040583
1412034675.128710, 1412034675.169528, 0.040818
1412034675.169605, 1412034675.209561, 0.039956
1412034675.209639, 1412034675.250135, 0.040496
1412034675.250220, 1412034675.289535, 0.039315
1412034675.289614, 1412034675.329759, 0.040145
1412034675.329843, 1412034675.369438, 0.039595
1412034675.369519, 1412034675.410144, 0.040625
1412034675.410225, 1412034675.452009, 0.041784
1412034675.452070, 1412034675.492607, 0.040537
1412034675.492687, 1412034675.532374, 0.039687
1412034675.532452, 1412034675.573003, 0.040551
1412034675.573083, 1412034675.613494, 0.040411
1412034675.613573, 1412034675.653235, 0.039662
1412034675.653309, 1412034675.693626, 0.040317
1412034675.693675, 1412034675.732859, 0.039184
1412034675.732938, 1412034675.774617, 0.041679
1412034675.774693, 1412034675.817492, 0.042799
1412034675.817561, 1412034675.860091, 0.042530
1412034675.860169, 1412034675.902200, 0.042031
1412034675.902274, 1412034675.944060, 0.041786
1412034675.944170, 1412034675.985710, 0.041540
1412034675.985818, 1412034676.026771, 0.040953
1412034676.026848, 1412034676.069279, 0.042431
1412034676.069358, 1412034676.110837, 0.041479
1412034676.110954, 1412034676.152224, 0.041270
1412034676.152259, 1412034676.192800, 0.040541
1412034676.192885, 1412034676.235016, 0.042131
1412034676.235122, 1412034676.277653, 0.042531
1412034676.277766, 1412034676.319010, 0.041244
1412034676.319156, 1412034676.361074, 0.041918
1412034676.361181, 1412034676.403075, 0.041894
1412034676.403172, 1412034676.557054, 0.153882
1412034676.557164, 1412034676.595577, 0.038413
1412034676.595613, 1412034676.634719, 0.039106
1412034676.634754, 1412034676.673556, 0.038802
1412034676.673668, 1412034676.715459, 0.041791
1412034676.715569, 1412034676.756211, 0.040642
1412034676.756318, 1412034676.798275, 0.041957
1412034676.798355, 1412034676.839774, 0.041419
1412034676.839909, 1412034676.879920, 0.040011
1412034676.880028, 1412034676.920288, 0.040260
1412034676.920323, 1412034676.960874, 0.040551
1412034676.960984, 1412034677.003069, 0.042085
1412034677.003106, 1412034677.044474, 0.041368
1412034677.044580, 1412034677.239090, 0.194510
1412034677.239122, 1412034677.282464, 0.043342
1412034677.282545, 1412034677.324534, 0.041989
1412034677.324616, 1412034677.365819, 0.041203
1412034677.365900, 1412034677.407646, 0.041746
1412034677.407757, 1412034677.449686, 0.041929
1412034677.449797, 1412034677.490570, 0.040773
1412034677.490652, 1412034677.532465, 0.041813
1412034677.532546, 1412034677.574360, 0.041814
1412034677.574407, 1412034677.616122, 0.041715
1412034677.616231, 1412034677.657244, 0.041013
1412034677.657280, 1412034677.698345, 0.041065
1412034677.698451, 1412034677.740445, 0.041994
1412034677.740522, 1412034677.782482, 0.041960
1412034677.782567, 1412034677.824735, 0.042168
1412034677.824847, 1412034677.867017, 0.042170
1412034677.867128, 1412034677.909205, 0.042077
1412034677.909317, 1412034677.950688, 0.041371
1412034677.950795, 1412034677.993268, 0.042473
1412034677.993303, 1412034678.034991, 0.041688
1412034678.035092, 1412034678.076133, 0.041041
1412034678.076242, 1412034678.118217, 0.041975
1412034678.118302, 1412034678.160120, 0.041818
1412034678.160227, 1412034678.206613, 0.046386
1412034678.206724, 1412034678.249113, 0.042389
1412034678.249163, 1412034678.290681, 0.041518
1412034678.290790, 1412034678.333304, 0.042514
1412034678.333413, 1412034678.376025, 0.042612
1412034678.376135, 1412034678.416912, 0.040777
1412034678.416959, 1412034678.459065, 0.042106
1412034678.459140, 1412034678.501137, 0.041997
1412034678.501245, 1412034678.542406, 0.041161
1412034678.542514, 1412034678.583977, 0.041463
1412034678.584090, 1412034678.624735, 0.040645
1412034678.624845, 1412034678.666905, 0.042060
1412034678.667014, 1412034678.708235, 0.041221
1412034678.708341, 1412034678.750864, 0.042523
1412034678.750949, 1412034678.793315, 0.042366
1412034678.793422, 1412034678.834863, 0.041441
1412034678.834978, 1412034678.876296, 0.041318
1412034678.876403, 1412034678.918631, 0.042228
1412034678.918681, 1412034678.960734, 0.042053
1412034678.960780, 1412034679.003467, 0.042687
1412034679.003579, 1412034679.045541, 0.041962
1412034679.045664, 1412034679.086793, 0.041129
1412034679.086906, 1412034679.128563, 0.041657
1412034679.128685, 1412034679.170560, 0.041875
1412034679.170668, 1412034679.212006, 0.041338
1412034679.212113, 1412034679.253780, 0.041667
1412034679.253892, 1412034679.295874, 0.041982
1412034679.295997, 1412034679.337881, 0.041884
1412034679.338002, 1412034679.379118, 0.041116
