starttime, endtime, elapsedtime
1412035159.348501, 1412035160.438508, 1.090007
1412035160.438623, 1412035161.510387, 1.071764
1412035161.510455, 1412035162.569814, 1.059359
1412035162.569927, 1412035163.638906, 1.068979
1412035163.638995, 1412035164.905030, 1.266035
1412035164.905144, 1412035166.173265, 1.268121
1412035166.173355, 1412035167.233367, 1.060012
1412035167.233437, 1412035168.294478, 1.061041
1412035168.294565, 1412035169.402793, 1.108228
1412035169.402833, 1412035170.971367, 1.568534
1412035204.675927, 1412035205.763199, 1.087272
1412035205.763333, 1412035206.828728, 1.065395
1412035206.828792, 1412035207.900844, 1.072052
1412035207.900903, 1412035208.963170, 1.062267
1412035208.963283, 1412035210.026014, 1.062731
1412035210.026089, 1412035211.077652, 1.051563
1412035211.077741, 1412035213.782191, 2.704450
1412035213.782286, 1412035214.844604, 1.062318
1412035214.844724, 1412035215.901392, 1.056668
1412035215.901509, 1412035216.957119, 1.055610
1412035247.753025, 1412035248.855664, 1.102639
1412035248.855794, 1412035249.910048, 1.054254
1412035249.910160, 1412035251.172581, 1.262421
1412035251.172693, 1412035252.239688, 1.066995
1412035252.239815, 1412035253.295994, 1.056179
1412035253.296191, 1412035254.347011, 1.050820
1412035254.347173, 1412035255.417458, 1.070285
1412035255.417581, 1412035257.002224, 1.584643
1412035257.002342, 1412035258.523391, 1.521049
1412035258.523509, 1412035260.478426, 1.954917
1412035291.183688, 1412035292.262246, 1.078558
1412035292.262342, 1412035293.322436, 1.060094
1412035293.322523, 1412035294.589028, 1.266505
1412035294.589120, 1412035295.654974, 1.065854
1412035295.655105, 1412035296.704674, 1.049569
1412035296.704761, 1412035297.769744, 1.064983
1412035297.769836, 1412035298.833006, 1.063170
1412035298.833123, 1412035299.892816, 1.059693
1412035299.892927, 1412035300.957725, 1.064798
1412035300.957841, 1412035304.436828, 3.478987
1412035344.714055, 1412035345.794179, 1.080124
1412035345.794272, 1412035346.845373, 1.051101
1412035346.845481, 1412035348.098443, 1.252962
1412035348.098558, 1412035349.163906, 1.065348
1412035349.164036, 1412035350.214970, 1.050934
1412035350.215095, 1412035351.281645, 1.066550
1412035351.281759, 1412035352.341740, 1.059981
1412035352.341860, 1412035353.395016, 1.053156
1412035353.395172, 1412035354.451634, 1.056462
1412035354.451752, 1412035355.524011, 1.072259
1412035386.888327, 1412035387.982532, 1.094205
1412035387.982677, 1412035389.046940, 1.064263
1412035389.047064, 1412035390.110329, 1.063265
1412035390.110369, 1412035391.163817, 1.053448
1412035391.163943, 1412035392.419223, 1.255280
1412035392.419342, 1412035393.478063, 1.058721
1412035393.478173, 1412035394.545055, 1.066882
1412035394.545173, 1412035395.602206, 1.057033
1412035395.602320, 1412035396.661921, 1.059601
1412035396.662019, 1412035397.736049, 1.074030
1412035430.419014, 1412035431.506371, 1.087357
1412035431.506517, 1412035432.574815, 1.068298
1412035432.574934, 1412035434.762264, 2.187330
1412035434.762359, 1412035435.830367, 1.068008
1412035435.830463, 1412035436.894616, 1.064153
1412035436.894736, 1412035437.963965, 1.069229
1412035437.964059, 1412035439.465895, 1.501836
1412035439.465989, 1412035440.517539, 1.051550
1412035440.517651, 1412035441.893589, 1.375938
1412035441.893703, 1412035442.966100, 1.072397
1412035475.648877, 1412035476.737687, 1.088810
1412035476.737801, 1412035477.804365, 1.066564
1412035477.804493, 1412035479.070874, 1.266381
1412035479.070990, 1412035480.127338, 1.056348
1412035480.127455, 1412035481.182871, 1.055416
1412035481.182986, 1412035482.240520, 1.057534
1412035482.240634, 1412035483.298934, 1.058300
1412035483.299056, 1412035484.352362, 1.053306
1412035484.352447, 1412035485.402106, 1.049659
1412035485.402178, 1412035486.469996, 1.067818
1412035517.344347, 1412035518.439689, 1.095342
1412035518.439837, 1412035519.509110, 1.069273
1412035519.509222, 1412035520.576838, 1.067616
1412035520.576950, 1412035521.646917, 1.069967
1412035521.647040, 1412035522.924447, 1.277407
1412035522.924562, 1412035525.801734, 2.877172
1412035525.801792, 1412035526.848575, 1.046783
1412035526.848668, 1412035527.901859, 1.053191
1412035527.901973, 1412035529.388886, 1.486913
1412035529.389006, 1412035530.454999, 1.065993
1412035562.742996, 1412035563.825915, 1.082919
1412035563.826017, 1412035564.894588, 1.068571
1412035564.894675, 1412035565.966995, 1.072320
1412035565.967171, 1412035567.024800, 1.057629
1412035567.024894, 1412035568.074658, 1.049764
1412035568.074774, 1412035569.123610, 1.048836
1412035569.123719, 1412035570.184806, 1.061087
1412035570.184917, 1412035571.778185, 1.593268
1412035571.778275, 1412035574.467287, 2.689012
1412035574.467327, 1412035575.534252, 1.066925
