starttime, endtime, elapsedtime
1412034297.885748, 1412034297.944481, 0.058733
1412035727.592001, 1412035740.150574, 12.558573
1412035740.150668, 1412035741.367421, 1.216753
1412035741.367510, 1412035742.564899, 1.197389
1412035742.564997, 1412035743.813099, 1.248102
1412035743.813192, 1412035750.984195, 7.171003
1412035750.984321, 1412035752.484209, 1.499888
1412035752.484307, 1412035753.563639, 1.079332
1412035753.563733, 1412035754.750408, 1.186675
1412035754.750508, 1412035756.482720, 1.732212
1412035756.482818, 1412035757.609983, 1.127165
1412035757.610075, 1412035758.822304, 1.212229
1412035758.822399, 1412035759.878010, 1.055611
1412035759.878104, 1412035761.126389, 1.248285
1412035761.126480, 1412035763.058106, 1.931626
1412035763.058147, 1412035764.179731, 1.121584
1412035764.179839, 1412035765.290064, 1.110225
1412035765.290153, 1412035766.364705, 1.074552
1412035766.364797, 1412035767.418940, 1.054143
1412035767.419051, 1412035768.484357, 1.065306
1412035768.484450, 1412035769.580104, 1.095654
1412035769.580209, 1412035770.641456, 1.061247
1412035770.641650, 1412035771.695160, 1.053510
1412035771.695258, 1412035772.762610, 1.067352
1412035772.762715, 1412035773.839306, 1.076591
1412035773.839396, 1412035774.906821, 1.067425
1412035774.906928, 1412035776.005019, 1.098091
1412035776.005111, 1412035777.056732, 1.051621
1412035777.056770, 1412035778.116060, 1.059290
1412035778.116154, 1412035779.204153, 1.087999
1412035779.204258, 1412035780.264993, 1.060735
1412035780.265085, 1412035781.327022, 1.061937
1412035781.327137, 1412035782.412415, 1.085278
1412035782.412510, 1412035783.594676, 1.182166
1412035783.594769, 1412035784.674324, 1.079555
1412035784.674437, 1412035785.732048, 1.057611
1412035785.732141, 1412035786.798315, 1.066174
1412035786.798423, 1412035787.840395, 1.041972
1412035787.840500, 1412035788.942013, 1.101513
1412035788.942105, 1412035790.017531, 1.075426
1412035790.017634, 1412035791.076995, 1.059361
1412035791.077091, 1412035792.144070, 1.066979
1412035792.144177, 1412035793.182699, 1.038522
1412035793.182804, 1412035794.387835, 1.205031
1412035794.387926, 1412035795.455989, 1.068063
1412035795.456087, 1412035796.507463, 1.051376
1412035796.507573, 1412035797.561519, 1.053946
1412035797.561626, 1412035798.595507, 1.033881
1412035798.595617, 1412035799.674635, 1.079018
1412035799.674733, 1412035800.819276, 1.144543
1412035800.819372, 1412035801.883601, 1.064229
1412035801.883708, 1412035802.953539, 1.069831
1412035802.953648, 1412035804.013534, 1.059886
1412035804.013627, 1412035805.106944, 1.093317
1412035805.107150, 1412035806.221259, 1.114109
1412035806.221351, 1412035807.262371, 1.041020
1412035807.262462, 1412035808.311956, 1.049494
1412035808.312059, 1412035809.474440, 1.162381
1412035809.474531, 1412035810.553323, 1.078792
1412035810.553422, 1412035811.605576, 1.052154
1412035811.605684, 1412035812.702136, 1.096452
1412035812.702232, 1412035813.745128, 1.042896
1412035813.745219, 1412035814.813381, 1.068162
1412035814.813474, 1412035815.889661, 1.076187
1412035815.889770, 1412035816.947253, 1.057483
1412035816.947451, 1412035818.050066, 1.102615
1412035818.050176, 1412035819.146114, 1.095938
1412035819.146208, 1412035820.218847, 1.072639
1412035820.218951, 1412035821.291503, 1.072552
1412035821.291598, 1412035822.352683, 1.061085
1412035822.352776, 1412035823.418694, 1.065918
1412035823.418785, 1412035824.539272, 1.120487
1412035824.539576, 1412035825.722486, 1.182910
1412035825.722578, 1412035826.790509, 1.067931
1412035826.790600, 1412035827.858367, 1.067767
1412035827.858452, 1412035828.931505, 1.073053
1412035828.931608, 1412035829.963649, 1.032041
1412035829.963738, 1412035831.086215, 1.122477
1412035831.086309, 1412035832.151969, 1.065660
1412035832.152079, 1412035833.222565, 1.070486
1412035833.222665, 1412035834.289351, 1.066686
1412035834.289441, 1412035835.327056, 1.037615
1412035835.327148, 1412035836.398812, 1.071664
1412035836.398916, 1412035837.542578, 1.143662
1412035837.542669, 1412035838.606860, 1.064191
1412035838.607030, 1412035839.650707, 1.043677
1412035839.650815, 1412035840.717783, 1.066968
1412035840.717890, 1412035841.794794, 1.076904
1412035841.794901, 1412035842.851179, 1.056278
1412035842.851274, 1412035843.958086, 1.106812
1412035843.958178, 1412035844.999854, 1.041676
1412035844.999944, 1412035846.072366, 1.072422
1412035846.072455, 1412035847.154223, 1.081768
1412035847.154313, 1412035848.216714, 1.062401
1412035848.216822, 1412035849.290626, 1.073804
1412035849.290737, 1412035850.434708, 1.143971
1412035850.434807, 1412035851.485251, 1.050444
1412035851.485344, 1412035852.552422, 1.067078
1412035852.552519, 1412035853.620065, 1.067546
1412035853.620155, 1412035854.686775, 1.066620
1412035854.686883, 1412035855.836564, 1.149681
