starttime, endtime, elapsedtime
1412029303.939772, 1412029303.939874, 0.000102
1412034191.441237, 1412034191.441295, 0.000058
1412034350.593067, 1412034350.593124, 0.000057
1412034350.593224, 1412034350.593268, 0.000044
1412034350.593322, 1412034350.593362, 0.000040
1412034350.593392, 1412034350.593431, 0.000039
1412034350.593518, 1412034350.593558, 0.000040
1412034350.593589, 1412034350.593629, 0.000040
1412034350.593716, 1412034350.593756, 0.000040
1412034350.593786, 1412034350.593826, 0.000040
1412034350.593855, 1412034350.593895, 0.000040
1412034350.593925, 1412034350.593964, 0.000039
1412034350.593994, 1412034350.594034, 0.000040
1412034350.594078, 1412034350.594117, 0.000039
1412034350.594147, 1412034350.594187, 0.000040
1412034350.594231, 1412034350.594271, 0.000040
1412034350.594304, 1412034350.594344, 0.000040
1412034350.594375, 1412034350.594415, 0.000040
1412034350.594447, 1412034350.594487, 0.000040
1412034350.594518, 1412034350.594559, 0.000041
1412034350.594633, 1412034350.594672, 0.000039
1412034350.594763, 1412034350.594802, 0.000039
1412034350.594845, 1412034350.594885, 0.000040
1412034350.594927, 1412034350.594967, 0.000040
1412034350.595101, 1412034350.595143, 0.000042
1412034350.595178, 1412034350.595218, 0.000040
1412034350.595249, 1412034350.595289, 0.000040
1412034350.595320, 1412034350.595360, 0.000040
1412034350.595391, 1412034350.595431, 0.000040
1412034350.595462, 1412034350.595502, 0.000040
1412034350.595532, 1412034350.595572, 0.000040
1412034350.595603, 1412034350.595642, 0.000039
1412034350.595673, 1412034350.595713, 0.000040
1412034350.595744, 1412034350.595784, 0.000040
1412034350.595815, 1412034350.595855, 0.000040
1412034350.595885, 1412034350.595925, 0.000040
1412034350.595956, 1412034350.595996, 0.000040
1412034350.596027, 1412034350.596066, 0.000039
1412034350.596098, 1412034350.596138, 0.000040
1412034350.596169, 1412034350.596209, 0.000040
1412034350.596239, 1412034350.596279, 0.000040
1412034350.596310, 1412034350.596349, 0.000039
1412034350.596380, 1412034350.596420, 0.000040
1412034350.596450, 1412034350.596490, 0.000040
1412034350.596520, 1412034350.596560, 0.000040
1412034350.596590, 1412034350.596630, 0.000040
1412034350.596661, 1412034350.596701, 0.000040
1412034350.596772, 1412034350.596811, 0.000039
1412034350.596862, 1412034350.596902, 0.000040
1412034350.596933, 1412034350.596972, 0.000039
1412034350.597059, 1412034350.597099, 0.000040
1412034350.597188, 1412034350.597227, 0.000039
1412034350.597316, 1412034350.597356, 0.000040
1412034350.597446, 1412034350.597486, 0.000040
1412034350.597574, 1412034350.597614, 0.000040
1412034350.597646, 1412034350.597685, 0.000039
1412034350.597714, 1412034350.597753, 0.000039
1412034350.597782, 1412034350.597821, 0.000039
1412034350.597897, 1412034350.597937, 0.000040
1412034350.597980, 1412034350.598019, 0.000039
1412034350.598062, 1412034350.598102, 0.000040
1412034350.598192, 1412034350.598232, 0.000040
1412034350.598274, 1412034350.598315, 0.000041
1412034350.598357, 1412034350.598396, 0.000039
1412034350.598440, 1412034350.598479, 0.000039
1412034350.598522, 1412034350.598562, 0.000040
1412034350.598594, 1412034350.598633, 0.000039
1412034350.598664, 1412034350.598704, 0.000040
1412034350.598735, 1412034350.598775, 0.000040
1412034350.598806, 1412034350.598846, 0.000040
1412034350.598877, 1412034350.598917, 0.000040
1412034350.598948, 1412034350.598988, 0.000040
1412034350.599019, 1412034350.599172, 0.000153
1412034350.599204, 1412034350.599245, 0.000041
1412034350.599276, 1412034350.599316, 0.000040
1412034350.599348, 1412034350.599391, 0.000043
1412034350.599423, 1412034350.599462, 0.000039
1412034350.599493, 1412034350.599533, 0.000040
1412034350.599563, 1412034350.599603, 0.000040
1412034350.599634, 1412034350.599673, 0.000039
1412034350.599704, 1412034350.599743, 0.000039
1412034350.599820, 1412034350.599859, 0.000039
1412034350.599890, 1412034350.599930, 0.000040
1412034350.599961, 1412034350.600001, 0.000040
1412034350.600032, 1412034350.600071, 0.000039
1412034350.600102, 1412034350.600141, 0.000039
1412034350.600227, 1412034350.600266, 0.000039
1412034350.600297, 1412034350.600337, 0.000040
1412034350.600368, 1412034350.600407, 0.000039
1412034350.600438, 1412034350.600477, 0.000039
1412034350.600508, 1412034350.600548, 0.000040
1412034350.600580, 1412034350.600620, 0.000040
1412034350.600650, 1412034350.600690, 0.000040
1412034350.600754, 1412034350.600793, 0.000039
1412034350.600824, 1412034350.600864, 0.000040
1412034350.600895, 1412034350.600934, 0.000039
1412034350.600965, 1412034350.601005, 0.000040
1412034350.601036, 1412034350.601075, 0.000039
1412034350.601106, 1412034350.601146, 0.000040
1412034350.601177, 1412034350.601217, 0.000040
1412034350.601248, 1412034350.601287, 0.000039
1412034350.601318, 1412034350.601358, 0.000040
