starttime, endtime, elapsedtime
1412034201.402614, 1412034201.409256, 0.006642
1412034362.238013, 1412034362.241240, 0.003227
1412034362.241365, 1412034362.244589, 0.003224
1412034362.244704, 1412034362.247754, 0.003050
1412034362.247848, 1412034362.250387, 0.002539
1412034362.250482, 1412034362.252941, 0.002459
1412034362.253045, 1412034362.255550, 0.002505
1412034362.255645, 1412034362.258155, 0.002510
1412034362.258255, 1412034362.260751, 0.002496
1412034362.260847, 1412034362.263256, 0.002409
1412034362.263353, 1412034362.265847, 0.002494
1412034362.265947, 1412034362.268441, 0.002494
1412034362.268543, 1412034362.271015, 0.002472
1412034362.271186, 1412034362.273828, 0.002642
1412034362.273908, 1412034362.276460, 0.002552
1412034362.276556, 1412034362.279215, 0.002659
1412034362.279290, 1412034362.281696, 0.002406
1412034362.281799, 1412034362.284428, 0.002629
1412034362.284522, 1412034362.287010, 0.002488
1412034362.287099, 1412034362.289667, 0.002568
1412034362.289743, 1412034362.292227, 0.002484
1412034362.292325, 1412034362.294764, 0.002439
1412034362.294868, 1412034362.297363, 0.002495
1412034362.297415, 1412034362.300024, 0.002609
1412034362.300121, 1412034362.302562, 0.002441
1412034362.302635, 1412034362.305095, 0.002460
1412034362.305192, 1412034362.307694, 0.002502
1412034362.307775, 1412034362.310321, 0.002546
1412034362.310420, 1412034362.312999, 0.002579
1412034362.313101, 1412034362.315570, 0.002469
1412034362.315667, 1412034362.318145, 0.002478
1412034362.318234, 1412034362.320713, 0.002479
1412034362.320813, 1412034362.323454, 0.002641
1412034362.323549, 1412034362.325996, 0.002447
1412034362.326097, 1412034362.328632, 0.002535
1412034362.328709, 1412034362.331236, 0.002527
1412034362.331305, 1412034362.333796, 0.002491
1412034362.333868, 1412034362.336387, 0.002519
1412034362.336460, 1412034362.339025, 0.002565
1412034362.339113, 1412034362.341603, 0.002490
1412034362.341681, 1412034362.344212, 0.002531
1412034362.344288, 1412034362.346770, 0.002482
1412034362.346849, 1412034362.349432, 0.002583
1412034362.349509, 1412034362.352209, 0.002700
1412034362.352287, 1412034362.354820, 0.002533
1412034362.354899, 1412034362.357459, 0.002560
1412034362.357530, 1412034362.360098, 0.002568
1412034362.360174, 1412034362.362696, 0.002522
1412034362.362775, 1412034362.365340, 0.002565
1412034362.365415, 1412034362.367986, 0.002571
1412034362.368058, 1412034362.370591, 0.002533
1412034362.370667, 1412034362.373182, 0.002515
1412034362.373257, 1412034362.375819, 0.002562
1412034362.375890, 1412034362.378424, 0.002534
1412034362.378501, 1412034362.381189, 0.002688
1412034362.381267, 1412034362.383781, 0.002514
1412034362.383855, 1412034362.386346, 0.002491
1412034362.386423, 1412034362.388988, 0.002565
1412034362.389068, 1412034362.391782, 0.002714
1412034362.391855, 1412034362.394369, 0.002514
1412034362.394445, 1412034362.396995, 0.002550
1412034362.397070, 1412034362.399642, 0.002572
1412034362.399714, 1412034362.402208, 0.002494
1412034362.402280, 1412034362.404786, 0.002506
1412034362.404863, 1412034362.407347, 0.002484
1412034362.407418, 1412034362.409970, 0.002552
1412034362.410039, 1412034362.412568, 0.002529
1412034362.412650, 1412034362.415202, 0.002552
1412034362.415268, 1412034362.417768, 0.002500
1412034362.417841, 1412034362.420444, 0.002603
1412034362.420519, 1412034362.423013, 0.002494
1412034362.423099, 1412034362.425628, 0.002529
1412034362.425705, 1412034362.428235, 0.002530
1412034362.428312, 1412034362.430871, 0.002559
1412034362.430945, 1412034362.433426, 0.002481
1412034362.433502, 1412034362.436007, 0.002505
1412034362.436085, 1412034362.438562, 0.002477
1412034362.438653, 1412034362.441238, 0.002585
1412034362.441316, 1412034362.443844, 0.002528
1412034362.443917, 1412034362.446437, 0.002520
1412034362.446513, 1412034362.449091, 0.002578
1412034362.449161, 1412034362.451681, 0.002520
1412034362.451753, 1412034362.454223, 0.002470
1412034362.454296, 1412034362.456833, 0.002537
1412034362.456908, 1412034362.459431, 0.002523
1412034362.459500, 1412034362.462039, 0.002539
1412034362.462115, 1412034362.464706, 0.002591
1412034362.464784, 1412034362.467289, 0.002505
1412034362.467361, 1412034362.469910, 0.002549
1412034362.469983, 1412034362.472539, 0.002556
1412034362.472612, 1412034362.475159, 0.002547
1412034362.475226, 1412034362.477726, 0.002500
1412034362.477801, 1412034362.480370, 0.002569
1412034362.480444, 1412034362.482962, 0.002518
1412034362.483040, 1412034362.485575, 0.002535
1412034362.485646, 1412034362.488194, 0.002548
1412034362.488272, 1412034362.490837, 0.002565
1412034362.490909, 1412034362.493451, 0.002542
1412034362.493527, 1412034362.496070, 0.002543
1412034362.496143, 1412034362.498650, 0.002507
1412034362.498728, 1412034362.501282, 0.002554
