starttime, endtime, elapsedtime
1412034370.967617, 1412034370.968276, 0.000659
1412034370.968334, 1412034370.968926, 0.000592
1412034370.968985, 1412034370.969636, 0.000651
1412034370.969698, 1412034370.970093, 0.000395
1412034370.970197, 1412034370.970759, 0.000562
1412034370.970817, 1412034370.971431, 0.000614
1412034370.971473, 1412034370.972159, 0.000686
1412034370.972230, 1412034370.972798, 0.000568
1412034370.972838, 1412034370.973460, 0.000622
1412034370.973519, 1412034370.974022, 0.000503
1412034370.974049, 1412034370.974569, 0.000520
1412034370.974687, 1412034370.975290, 0.000603
1412034370.975328, 1412034370.975933, 0.000605
1412034370.975995, 1412034370.976590, 0.000595
1412034370.976629, 1412034370.977231, 0.000602
1412034370.977290, 1412034370.977854, 0.000564
1412034370.977893, 1412034370.978490, 0.000597
1412034370.978597, 1412034370.979145, 0.000548
1412034370.979185, 1412034370.979817, 0.000632
1412034370.979873, 1412034370.980434, 0.000561
1412034370.980473, 1412034370.981075, 0.000602
1412034370.981133, 1412034370.981728, 0.000595
1412034370.981767, 1412034370.982380, 0.000613
1412034370.982439, 1412034370.982988, 0.000549
1412034370.983028, 1412034370.983664, 0.000636
1412034370.983720, 1412034370.984349, 0.000629
1412034370.984391, 1412034370.985050, 0.000659
1412034370.985111, 1412034370.985694, 0.000583
1412034370.985734, 1412034370.986345, 0.000611
1412034370.986404, 1412034370.987053, 0.000649
1412034370.987108, 1412034370.987818, 0.000710
1412034370.987877, 1412034370.988445, 0.000568
1412034370.988485, 1412034370.989098, 0.000613
1412034370.989160, 1412034370.989720, 0.000560
1412034370.989759, 1412034370.990365, 0.000606
1412034370.990420, 1412034370.990977, 0.000557
1412034370.991018, 1412034370.991633, 0.000615
1412034370.991691, 1412034370.992293, 0.000602
1412034370.992333, 1412034370.992956, 0.000623
1412034370.993016, 1412034370.993574, 0.000558
1412034370.993614, 1412034370.994288, 0.000674
1412034370.994346, 1412034370.994918, 0.000572
1412034370.994953, 1412034370.995581, 0.000628
1412034370.995653, 1412034370.996230, 0.000577
1412034370.996303, 1412034370.996922, 0.000619
1412034370.996981, 1412034370.997561, 0.000580
1412034370.997651, 1412034370.998268, 0.000617
1412034370.998329, 1412034370.998960, 0.000631
1412034370.999027, 1412034370.999598, 0.000571
1412034370.999656, 1412034371.000234, 0.000578
1412034371.000301, 1412034371.000908, 0.000607
1412034371.000968, 1412034371.001514, 0.000546
1412034371.001582, 1412034371.002205, 0.000623
1412034371.002233, 1412034371.002780, 0.000547
1412034371.002848, 1412034371.003457, 0.000609
1412034371.003517, 1412034371.004092, 0.000575
1412034371.004160, 1412034371.004786, 0.000626
1412034371.004841, 1412034371.005476, 0.000635
1412034371.005513, 1412034371.006075, 0.000562
1412034371.006127, 1412034371.006694, 0.000567
1412034371.006760, 1412034371.007446, 0.000686
1412034371.007472, 1412034371.008093, 0.000621
1412034371.008164, 1412034371.008784, 0.000620
1412034371.008841, 1412034371.009430, 0.000589
1412034371.009466, 1412034371.010033, 0.000567
1412034371.010059, 1412034371.010682, 0.000623
1412034371.010718, 1412034371.011376, 0.000658
1412034371.011440, 1412034371.012046, 0.000606
1412034371.012115, 1412034371.012741, 0.000626
1412034371.012807, 1412034371.013407, 0.000600
1412034371.013444, 1412034371.014007, 0.000563
1412034371.014033, 1412034371.014625, 0.000592
1412034371.014662, 1412034371.015281, 0.000619
1412034371.015340, 1412034371.015935, 0.000595
1412034371.016007, 1412034371.016627, 0.000620
1412034371.016688, 1412034371.017399, 0.000711
1412034371.017474, 1412034371.018173, 0.000699
1412034371.018210, 1412034371.018923, 0.000713
1412034371.018992, 1412034371.019641, 0.000649
1412034371.019676, 1412034371.020329, 0.000653
1412034371.020400, 1412034371.021015, 0.000615
1412034371.021051, 1412034371.021647, 0.000596
1412034371.021683, 1412034371.022290, 0.000607
1412034371.022361, 1412034371.022954, 0.000593
1412034371.022989, 1412034371.023594, 0.000605
1412034371.023661, 1412034371.024370, 0.000709
1412034371.024436, 1412034371.025107, 0.000671
1412034371.025174, 1412034371.025867, 0.000693
1412034371.025896, 1412034371.026554, 0.000658
1412034371.026626, 1412034371.027337, 0.000711
1412034371.027400, 1412034371.028108, 0.000708
1412034371.028171, 1412034371.028876, 0.000705
1412034371.028905, 1412034371.029533, 0.000628
1412034371.029570, 1412034371.030157, 0.000587
1412034371.030216, 1412034371.030835, 0.000619
1412034371.030872, 1412034371.031510, 0.000638
1412034371.031572, 1412034371.032236, 0.000664
1412034371.032308, 1412034371.033051, 0.000743
1412034371.033077, 1412034371.033779, 0.000702
1412034371.033850, 1412034371.034519, 0.000669
