starttime, endtime, elapsedtime
1412034418.111966, 1412034418.145512, 0.033546
1412034418.145609, 1412034418.178547, 0.032938
1412034418.178644, 1412034418.218899, 0.040255
1412034418.219070, 1412034418.253090, 0.034020
1412034418.253235, 1412034418.286969, 0.033734
1412034418.287225, 1412034418.320230, 0.033005
1412034418.320311, 1412034418.351693, 0.031382
1412034418.351770, 1412034418.382230, 0.030460
1412034418.382304, 1412034418.415425, 0.033121
1412034418.415606, 1412034418.446162, 0.030556
1412034418.446257, 1412034418.478908, 0.032651
1412034418.479004, 1412034418.513231, 0.034227
1412034418.513332, 1412034418.547944, 0.034612
1412034418.548042, 1412034418.578688, 0.030646
1412034418.578785, 1412034418.611201, 0.032416
1412034418.611249, 1412034418.644485, 0.033236
1412034418.644582, 1412034418.675866, 0.031284
1412034418.675965, 1412034418.707015, 0.031050
1412034418.707222, 1412034418.740994, 0.033772
1412034418.741098, 1412034418.773008, 0.031910
1412034418.773105, 1412034418.803615, 0.030510
1412034418.803705, 1412034418.836768, 0.033063
1412034418.836869, 1412034418.867688, 0.030819
1412034418.867788, 1412034418.899129, 0.031341
1412034418.899225, 1412034418.931149, 0.031924
1412034418.931242, 1412034418.961704, 0.030462
1412034418.961800, 1412034418.994708, 0.032908
1412034418.994805, 1412034419.027900, 0.033095
1412034419.027967, 1412034419.059955, 0.031988
1412034419.060025, 1412034419.090939, 0.030914
1412034419.091128, 1412034419.124882, 0.033754
1412034419.124972, 1412034419.159110, 0.034138
1412034419.159200, 1412034419.189648, 0.030448
1412034419.189742, 1412034419.222160, 0.032418
1412034419.222259, 1412034419.256711, 0.034452
1412034419.256807, 1412034419.291979, 0.035172
1412034419.292079, 1412034419.324454, 0.032375
1412034419.324551, 1412034419.356738, 0.032187
1412034419.356826, 1412034419.388738, 0.031912
1412034419.388829, 1412034419.420505, 0.031676
1412034419.420598, 1412034419.451539, 0.030941
1412034419.451626, 1412034419.484613, 0.032987
1412034419.484709, 1412034419.520178, 0.035469
1412034419.520280, 1412034419.551583, 0.031303
1412034419.551627, 1412034419.582805, 0.031178
1412034419.582878, 1412034419.615856, 0.032978
1412034419.615957, 1412034419.647744, 0.031787
1412034419.647846, 1412034419.679604, 0.031758
1412034419.679698, 1412034419.712406, 0.032708
1412034419.712501, 1412034419.743922, 0.031421
1412034419.744018, 1412034419.775423, 0.031405
1412034419.775557, 1412034419.808471, 0.032914
1412034419.808562, 1412034419.838883, 0.030321
1412034419.838981, 1412034419.869899, 0.030918
1412034419.869993, 1412034419.902067, 0.032074
1412034419.902174, 1412034419.932279, 0.030105
1412034419.932373, 1412034419.963160, 0.030787
1412034419.963260, 1412034419.994249, 0.030989
1412034419.994353, 1412034420.025216, 0.030863
1412034420.025315, 1412034420.053892, 0.028577
1412034420.053993, 1412034420.085362, 0.031369
1412034420.085459, 1412034420.118478, 0.033019
1412034420.118574, 1412034420.148337, 0.029763
1412034420.148427, 1412034420.179544, 0.031117
1412034420.179638, 1412034420.210399, 0.030761
1412034420.210495, 1412034420.242156, 0.031661
1412034420.242248, 1412034420.276865, 0.034617
1412034420.276941, 1412034420.307995, 0.031054
1412034420.308098, 1412034420.337881, 0.029783
1412034420.338009, 1412034420.370508, 0.032499
1412034420.370601, 1412034420.400577, 0.029976
1412034420.400685, 1412034420.431416, 0.030731
1412034420.431507, 1412034420.466180, 0.034673
1412034420.466278, 1412034420.498882, 0.032604
1412034420.498979, 1412034420.531653, 0.032674
1412034420.531725, 1412034420.564762, 0.033037
1412034420.564833, 1412034420.596133, 0.031300
1412034420.596203, 1412034420.625946, 0.029743
1412034420.626042, 1412034420.656853, 0.030811
1412034420.656927, 1412034420.686282, 0.029355
1412034420.686376, 1412034420.717908, 0.031532
1412034420.717990, 1412034420.748145, 0.030155
1412034420.748241, 1412034420.781154, 0.032913
1412034420.781244, 1412034420.814116, 0.032872
1412034420.814211, 1412034420.846483, 0.032272
1412034420.846579, 1412034420.878672, 0.032093
1412034420.878812, 1412034420.913476, 0.034664
1412034420.913575, 1412034420.946425, 0.032850
1412034420.946525, 1412034420.976226, 0.029701
1412034420.976321, 1412034421.005471, 0.029150
1412034421.005572, 1412034421.034733, 0.029161
1412034421.034828, 1412034421.063555, 0.028727
1412034421.063699, 1412034421.093087, 0.029388
1412034421.093186, 1412034421.120720, 0.027534
1412034421.120817, 1412034421.150720, 0.029903
1412034421.150867, 1412034421.177690, 0.026823
1412034421.177787, 1412034421.206324, 0.028537
1412034421.206424, 1412034421.232814, 0.026390
1412034421.232917, 1412034421.261063, 0.028146
1412034421.261160, 1412034421.290161, 0.029001
