starttime, endtime, elapsedtime
1412034762.751607, 1412034762.870395, 0.118788
1412034762.870506, 1412034762.985718, 0.115212
1412034762.985829, 1412034763.099799, 0.113970
1412034763.099878, 1412034763.214093, 0.114215
1412034763.214202, 1412034763.327417, 0.113215
1412034763.327496, 1412034763.441236, 0.113740
1412034763.441342, 1412034763.553690, 0.112348
1412034763.553794, 1412034763.668056, 0.114262
1412034763.668104, 1412034763.784921, 0.116817
1412034763.785006, 1412034763.901378, 0.116372
1412034763.901485, 1412034764.013288, 0.111803
1412034764.013367, 1412034764.128077, 0.114710
1412034764.128159, 1412034764.242723, 0.114564
1412034764.242801, 1412034764.357714, 0.114913
1412034764.357795, 1412034764.472030, 0.114235
1412034764.472138, 1412034764.586012, 0.113874
1412034764.586094, 1412034764.701318, 0.115224
1412034764.701399, 1412034764.815878, 0.114479
1412034764.815964, 1412034764.932651, 0.116687
1412034764.932734, 1412034765.046647, 0.113913
1412034765.046759, 1412034765.159060, 0.112301
1412034765.159116, 1412034765.275121, 0.116005
1412034765.275199, 1412034765.389304, 0.114105
1412034765.389340, 1412034765.501485, 0.112145
1412034765.501594, 1412034765.614573, 0.112979
1412034765.614654, 1412034765.728824, 0.114170
1412034765.728937, 1412034765.845415, 0.116478
1412034765.845522, 1412034765.964835, 0.119313
1412034765.964883, 1412034766.078446, 0.113563
1412034766.078558, 1412034766.193681, 0.115123
1412034766.193789, 1412034766.309380, 0.115591
1412034766.309489, 1412034766.423725, 0.114236
1412034766.423760, 1412034766.540178, 0.116418
1412034766.540292, 1412034766.655122, 0.114830
1412034766.655230, 1412034766.768308, 0.113078
1412034766.768433, 1412034766.885937, 0.117504
1412034766.886050, 1412034767.002165, 0.116115
1412034767.002219, 1412034767.116325, 0.114106
1412034767.116379, 1412034767.229631, 0.113252
1412034767.229684, 1412034767.342353, 0.112669
1412034767.342407, 1412034767.457457, 0.115050
1412034767.457509, 1412034767.571179, 0.113670
1412034767.571230, 1412034767.685995, 0.114765
1412034767.686048, 1412034767.903325, 0.217277
1412034767.903404, 1412034768.016743, 0.113339
1412034768.016796, 1412034768.128862, 0.112066
1412034768.128915, 1412034768.239205, 0.110290
1412034768.239256, 1412034768.516915, 0.277659
1412034768.516996, 1412034768.628508, 0.111512
1412034768.628543, 1412034768.740349, 0.111806
1412034768.740462, 1412034768.853617, 0.113155
1412034768.853725, 1412034769.369979, 0.516254
1412034769.370088, 1412034769.486612, 0.116524
1412034769.486665, 1412034769.601139, 0.114474
1412034769.601193, 1412034769.713626, 0.112433
1412034769.713679, 1412034769.825785, 0.112106
1412034769.825838, 1412034769.939136, 0.113298
1412034769.939239, 1412034770.049446, 0.110207
1412034770.049559, 1412034770.161947, 0.112388
1412034770.162058, 1412034770.272331, 0.110273
1412034770.272408, 1412034770.386858, 0.114450
1412034770.386971, 1412034770.502706, 0.115735
1412034770.502759, 1412034770.614328, 0.111569
1412034770.614381, 1412034770.725681, 0.111300
1412034770.725761, 1412034770.836216, 0.110455
1412034770.836324, 1412034770.948820, 0.112496
1412034770.948927, 1412034771.406273, 0.457346
1412034771.406386, 1412034771.525338, 0.118952
1412034771.525391, 1412034771.647664, 0.122273
1412034771.647743, 1412034771.771259, 0.123516
1412034771.771342, 1412034772.081874, 0.310532
1412034772.081908, 1412034772.201554, 0.119646
1412034772.201694, 1412034772.320995, 0.119301
1412034772.321107, 1412034772.438980, 0.117873
1412034772.439120, 1412034772.562770, 0.123650
1412034772.562880, 1412034772.682558, 0.119678
1412034772.682667, 1412034773.199481, 0.516814
1412034773.199592, 1412034773.318488, 0.118896
1412034773.318601, 1412034773.445919, 0.127318
1412034773.446030, 1412034774.107208, 0.661178
1412034774.107292, 1412034774.227730, 0.120438
1412034774.227843, 1412034774.346332, 0.118489
1412034774.346440, 1412034774.470906, 0.124466
1412034774.470986, 1412034774.597223, 0.126237
1412034774.597303, 1412034774.716914, 0.119611
1412034774.717023, 1412034774.838850, 0.121827
1412034774.838961, 1412034774.962017, 0.123056
1412034774.962124, 1412034775.085211, 0.123087
1412034775.085322, 1412034775.518246, 0.432924
1412034775.518359, 1412034775.643134, 0.124775
1412034775.643179, 1412034775.767521, 0.124342
1412034775.767602, 1412034776.319233, 0.551631
1412034776.319341, 1412034776.442584, 0.123243
1412034776.442692, 1412034776.567425, 0.124733
1412034776.567536, 1412034776.693092, 0.125556
1412034776.693202, 1412034776.816231, 0.123029
1412034776.816339, 1412034776.940712, 0.124373
1412034776.940792, 1412034777.064010, 0.123218
1412034777.064121, 1412034777.186140, 0.122019
1412034777.186249, 1412034777.306452, 0.120203
