starttime, endtime, elapsedtime
1412034753.530872, 1412034753.562352, 0.031480
1412034753.562463, 1412034753.588381, 0.025918
1412034753.588452, 1412034753.613610, 0.025158
1412034753.613687, 1412034753.640254, 0.026567
1412034753.640330, 1412034753.665704, 0.025374
1412034753.665779, 1412034753.691655, 0.025876
1412034753.691777, 1412034753.716217, 0.024440
1412034753.716324, 1412034753.741807, 0.025483
1412034753.741882, 1412034753.768006, 0.026124
1412034753.768107, 1412034753.793483, 0.025376
1412034753.793562, 1412034753.817741, 0.024179
1412034753.817816, 1412034753.843790, 0.025974
1412034753.843889, 1412034753.869339, 0.025450
1412034753.869410, 1412034753.895956, 0.026546
1412034753.896055, 1412034753.921616, 0.025561
1412034753.921700, 1412034753.946685, 0.024985
1412034753.946761, 1412034753.971670, 0.024909
1412034753.971749, 1412034753.997392, 0.025643
1412034753.997470, 1412034754.023001, 0.025531
1412034754.023057, 1412034754.048581, 0.025524
1412034754.048684, 1412034754.073326, 0.024642
1412034754.073400, 1412034754.098685, 0.025285
1412034754.098760, 1412034754.124042, 0.025282
1412034754.124142, 1412034754.149095, 0.024953
1412034754.149168, 1412034754.174198, 0.025030
1412034754.174274, 1412034754.199248, 0.024974
1412034754.199345, 1412034754.224395, 0.025050
1412034754.224468, 1412034754.249512, 0.025044
1412034754.249586, 1412034754.274590, 0.025004
1412034754.274663, 1412034754.299162, 0.024499
1412034754.299258, 1412034754.324235, 0.024977
1412034754.324336, 1412034754.350427, 0.026091
1412034754.350533, 1412034754.376211, 0.025678
1412034754.376312, 1412034754.401292, 0.024980
1412034754.401400, 1412034754.425728, 0.024328
1412034754.425831, 1412034754.452512, 0.026681
1412034754.452623, 1412034754.479639, 0.027016
1412034754.479742, 1412034754.504244, 0.024502
1412034754.504320, 1412034754.529505, 0.025185
1412034754.529610, 1412034754.557500, 0.027890
1412034754.557545, 1412034754.582648, 0.025103
1412034754.582696, 1412034754.608463, 0.025767
1412034754.608511, 1412034754.633232, 0.024721
1412034754.633280, 1412034754.659017, 0.025737
1412034754.659094, 1412034754.683904, 0.024810
1412034754.683934, 1412034754.709295, 0.025361
1412034754.709375, 1412034754.734244, 0.024869
1412034754.734352, 1412034754.759968, 0.025616
1412034754.760068, 1412034754.785206, 0.025138
1412034754.785311, 1412034754.809633, 0.024322
1412034754.809736, 1412034754.836247, 0.026511
1412034754.836312, 1412034754.861392, 0.025080
1412034754.861500, 1412034754.887793, 0.026293
1412034754.887867, 1412034754.913285, 0.025418
1412034754.913380, 1412034754.938404, 0.025024
1412034754.938512, 1412034754.963946, 0.025434
1412034754.964052, 1412034754.988994, 0.024942
1412034754.989068, 1412034755.014619, 0.025551
1412034755.014721, 1412034755.040126, 0.025405
1412034755.040159, 1412034755.065255, 0.025096
1412034755.065284, 1412034755.090541, 0.025257
1412034755.090645, 1412034755.116747, 0.026102
1412034755.116851, 1412034755.141560, 0.024709
1412034755.141669, 1412034755.167676, 0.026007
1412034755.167780, 1412034755.193154, 0.025374
1412034755.193258, 1412034755.217831, 0.024573
1412034755.217930, 1412034755.243981, 0.026051
1412034755.244086, 1412034755.269396, 0.025310
1412034755.269474, 1412034755.295763, 0.026289
1412034755.295874, 1412034755.322149, 0.026275
1412034755.322226, 1412034755.348248, 0.026022
1412034755.348329, 1412034755.373319, 0.024990
1412034755.373395, 1412034755.399350, 0.025955
1412034755.399449, 1412034755.424954, 0.025505
1412034755.425026, 1412034755.450048, 0.025022
1412034755.450125, 1412034755.481960, 0.031835
1412034755.482038, 1412034755.507803, 0.025765
1412034755.507875, 1412034755.531599, 0.023724
1412034755.531702, 1412034755.552839, 0.021137
1412034755.552917, 1412034755.578028, 0.025111
1412034755.578099, 1412034755.599460, 0.021361
1412034755.599565, 1412034755.624036, 0.024471
1412034755.624110, 1412034755.646940, 0.022830
1412034755.647082, 1412034755.668812, 0.021730
1412034755.668841, 1412034755.690072, 0.021231
1412034755.690101, 1412034755.714736, 0.024635
1412034755.714809, 1412034755.740975, 0.026166
1412034755.741082, 1412034755.766094, 0.025012
1412034755.766166, 1412034755.791877, 0.025711
1412034755.791979, 1412034755.817567, 0.025588
1412034755.817639, 1412034755.845019, 0.027380
1412034755.845096, 1412034755.870115, 0.025019
1412034755.870199, 1412034755.894417, 0.024218
1412034755.894492, 1412034755.920304, 0.025812
1412034755.920335, 1412034755.945619, 0.025284
1412034755.945649, 1412034755.972240, 0.026591
1412034755.972271, 1412034755.998542, 0.026271
1412034755.998665, 1412034756.024208, 0.025543
1412034756.024313, 1412034756.049078, 0.024765
1412034756.049179, 1412034756.074865, 0.025686
