starttime, endtime, elapsedtime
1412034747.390935, 1412034747.409288, 0.018353
1412034747.409418, 1412034747.422165, 0.012747
1412034747.422237, 1412034747.434945, 0.012708
1412034747.435052, 1412034747.447134, 0.012082
1412034747.447176, 1412034747.458930, 0.011754
1412034747.459032, 1412034747.470956, 0.011924
1412034747.471025, 1412034747.482936, 0.011911
1412034747.483017, 1412034747.495024, 0.012007
1412034747.495162, 1412034747.506890, 0.011728
1412034747.506934, 1412034747.519663, 0.012729
1412034747.519707, 1412034747.531873, 0.012166
1412034747.531915, 1412034747.543309, 0.011394
1412034747.543352, 1412034747.555101, 0.011749
1412034747.555149, 1412034747.567114, 0.011965
1412034747.567177, 1412034747.579529, 0.012352
1412034747.579630, 1412034747.591698, 0.012068
1412034747.591769, 1412034747.604238, 0.012469
1412034747.604337, 1412034747.616296, 0.011959
1412034747.616399, 1412034747.628502, 0.012103
1412034747.628617, 1412034747.641102, 0.012485
1412034747.641203, 1412034747.653038, 0.011835
1412034747.653136, 1412034747.665086, 0.011950
1412034747.665184, 1412034747.676824, 0.011640
1412034747.676862, 1412034747.688661, 0.011799
1412034747.688760, 1412034747.700362, 0.011602
1412034747.700463, 1412034747.712195, 0.011732
1412034747.712294, 1412034747.724188, 0.011894
1412034747.724283, 1412034747.735726, 0.011443
1412034747.735824, 1412034747.748085, 0.012261
1412034747.748259, 1412034747.760106, 0.011847
1412034747.760205, 1412034747.771709, 0.011504
1412034747.771807, 1412034747.783797, 0.011990
1412034747.783894, 1412034747.796211, 0.012317
1412034747.796312, 1412034747.808045, 0.011733
1412034747.808148, 1412034747.820026, 0.011878
1412034747.820128, 1412034747.831423, 0.011295
1412034747.831520, 1412034747.844886, 0.013366
1412034747.844991, 1412034747.856645, 0.011654
1412034747.856858, 1412034747.868529, 0.011671
1412034747.868629, 1412034747.880327, 0.011698
1412034747.880409, 1412034747.892179, 0.011770
1412034747.892279, 1412034747.904238, 0.011959
1412034747.904265, 1412034747.916205, 0.011940
1412034747.916232, 1412034747.928187, 0.011955
1412034747.928213, 1412034747.940186, 0.011973
1412034747.940211, 1412034747.952039, 0.011828
1412034747.952065, 1412034747.964206, 0.012141
1412034747.964233, 1412034747.975983, 0.011750
1412034747.976010, 1412034747.987958, 0.011948
1412034747.988026, 1412034748.000862, 0.012836
1412034748.000959, 1412034748.012786, 0.011827
1412034748.012889, 1412034748.024994, 0.012105
1412034748.025090, 1412034748.036915, 0.011825
1412034748.037011, 1412034748.049053, 0.012042
1412034748.049121, 1412034748.061176, 0.012055
1412034748.061274, 1412034748.073367, 0.012093
1412034748.073483, 1412034748.085877, 0.012394
1412034748.085977, 1412034748.098307, 0.012330
1412034748.098408, 1412034748.110461, 0.012053
1412034748.110609, 1412034748.122704, 0.012095
1412034748.122804, 1412034748.134598, 0.011794
1412034748.134707, 1412034748.146669, 0.011962
1412034748.146764, 1412034748.158990, 0.012226
1412034748.159074, 1412034748.171018, 0.011944
1412034748.171148, 1412034748.183012, 0.011864
1412034748.183152, 1412034748.195575, 0.012423
1412034748.195671, 1412034748.207942, 0.012271
1412034748.208038, 1412034748.220210, 0.012172
1412034748.220307, 1412034748.231962, 0.011655
1412034748.232032, 1412034748.244853, 0.012821
1412034748.244953, 1412034748.256891, 0.011938
1412034748.256992, 1412034748.268664, 0.011672
1412034748.268765, 1412034748.280303, 0.011538
1412034748.280405, 1412034748.292531, 0.012126
1412034748.292633, 1412034748.304331, 0.011698
1412034748.304426, 1412034748.316212, 0.011786
1412034748.316314, 1412034748.328111, 0.011797
1412034748.328211, 1412034748.340542, 0.012331
1412034748.340638, 1412034748.352329, 0.011691
1412034748.352425, 1412034748.364549, 0.012124
1412034748.364643, 1412034748.376661, 0.012018
1412034748.376758, 1412034748.391760, 0.015002
1412034748.391856, 1412034748.403939, 0.012083
1412034748.404010, 1412034748.415978, 0.011968
1412034748.416075, 1412034748.427773, 0.011698
1412034748.427875, 1412034748.440465, 0.012590
1412034748.440562, 1412034748.452702, 0.012140
1412034748.452799, 1412034748.464358, 0.011559
1412034748.464458, 1412034748.477024, 0.012566
1412034748.477123, 1412034748.489130, 0.012007
1412034748.489231, 1412034748.500928, 0.011697
1412034748.501031, 1412034748.513088, 0.012057
1412034748.513191, 1412034748.525567, 0.012376
1412034748.525636, 1412034748.537717, 0.012081
1412034748.537818, 1412034748.549419, 0.011601
1412034748.549519, 1412034748.561441, 0.011922
1412034748.561543, 1412034748.573317, 0.011774
1412034748.573417, 1412034748.585428, 0.012011
1412034748.585527, 1412034748.597523, 0.011996
1412034748.597624, 1412034748.609359, 0.011735
