starttime, endtime, elapsedtime
1412034429.041564, 1412034429.099172, 0.057608
1412034429.099284, 1412034429.102103, 0.002819
1412034429.102177, 1412034429.105045, 0.002868
1412034429.105117, 1412034429.107771, 0.002654
1412034429.107842, 1412034429.110375, 0.002533
1412034429.110443, 1412034429.112967, 0.002524
1412034429.113042, 1412034429.115625, 0.002583
1412034429.115695, 1412034429.118221, 0.002526
1412034429.118288, 1412034429.120947, 0.002659
1412034429.121022, 1412034429.123394, 0.002372
1412034429.123462, 1412034429.125674, 0.002212
1412034429.125742, 1412034429.128039, 0.002297
1412034429.128110, 1412034429.130712, 0.002602
1412034429.130756, 1412034429.133365, 0.002609
1412034429.133444, 1412034429.135855, 0.002411
1412034429.135922, 1412034429.138174, 0.002252
1412034429.138246, 1412034429.140613, 0.002367
1412034429.140684, 1412034429.142752, 0.002068
1412034429.142792, 1412034429.145058, 0.002266
1412034429.145131, 1412034429.147231, 0.002100
1412034429.147303, 1412034429.149546, 0.002243
1412034429.149615, 1412034429.151817, 0.002202
1412034429.151885, 1412034429.154122, 0.002237
1412034429.154161, 1412034429.156492, 0.002331
1412034429.156565, 1412034429.158950, 0.002385
1412034429.158989, 1412034429.161375, 0.002386
1412034429.161447, 1412034429.163928, 0.002481
1412034429.163997, 1412034429.166497, 0.002500
1412034429.166572, 1412034429.169195, 0.002623
1412034429.169261, 1412034429.171668, 0.002407
1412034429.171749, 1412034429.173873, 0.002124
1412034429.173981, 1412034429.176479, 0.002498
1412034429.176551, 1412034429.179252, 0.002701
1412034429.179320, 1412034429.182017, 0.002697
1412034429.182123, 1412034429.184677, 0.002554
1412034429.184755, 1412034429.187305, 0.002550
1412034429.187374, 1412034429.190023, 0.002649
1412034429.190060, 1412034429.192634, 0.002574
1412034429.192706, 1412034429.195364, 0.002658
1412034429.195437, 1412034429.197755, 0.002318
1412034429.197826, 1412034429.200383, 0.002557
1412034429.200454, 1412034429.202952, 0.002498
1412034429.202985, 1412034429.205638, 0.002653
1412034429.205713, 1412034429.208482, 0.002769
1412034429.208554, 1412034429.211164, 0.002610
1412034429.211255, 1412034429.213830, 0.002575
1412034429.213901, 1412034429.216627, 0.002726
1412034429.216728, 1412034429.219554, 0.002826
1412034429.219620, 1412034429.222339, 0.002719
1412034429.222405, 1412034429.224810, 0.002405
1412034429.224874, 1412034429.227301, 0.002427
1412034429.227364, 1412034429.229463, 0.002099
1412034429.229526, 1412034429.231757, 0.002231
1412034429.231882, 1412034429.234464, 0.002582
1412034429.234569, 1412034429.237161, 0.002592
1412034429.237232, 1412034429.240028, 0.002796
1412034429.240099, 1412034429.242811, 0.002712
1412034429.242881, 1412034429.245616, 0.002735
1412034429.245685, 1412034429.248259, 0.002574
1412034429.248325, 1412034429.250761, 0.002436
1412034429.250827, 1412034429.253479, 0.002652
1412034429.253553, 1412034429.256366, 0.002813
1412034429.256434, 1412034429.259188, 0.002754
1412034429.259260, 1412034429.261995, 0.002735
1412034429.262065, 1412034429.264813, 0.002748
1412034429.264882, 1412034429.267670, 0.002788
1412034429.267743, 1412034429.270158, 0.002415
1412034429.270231, 1412034429.272887, 0.002656
1412034429.272956, 1412034429.275633, 0.002677
1412034429.275705, 1412034429.278129, 0.002424
1412034429.278198, 1412034429.280920, 0.002722
1412034429.280990, 1412034429.283769, 0.002779
1412034429.283835, 1412034429.286619, 0.002784
1412034429.286701, 1412034429.289544, 0.002843
1412034429.289615, 1412034429.292394, 0.002779
1412034429.292466, 1412034429.295268, 0.002802
1412034429.295338, 1412034429.298190, 0.002852
1412034429.298263, 1412034429.301027, 0.002764
1412034429.301097, 1412034429.303888, 0.002791
1412034429.303955, 1412034429.306799, 0.002844
1412034429.306879, 1412034429.309390, 0.002511
1412034429.309461, 1412034429.311969, 0.002508
1412034429.312039, 1412034429.314505, 0.002466
1412034429.314572, 1412034429.317094, 0.002522
1412034429.317163, 1412034429.319735, 0.002572
1412034429.319805, 1412034429.322627, 0.002822
1412034429.322698, 1412034429.325582, 0.002884
1412034429.325651, 1412034429.328545, 0.002894
1412034429.328616, 1412034429.331403, 0.002787
1412034429.331475, 1412034429.334028, 0.002553
1412034429.334096, 1412034429.336842, 0.002746
1412034429.336912, 1412034429.339762, 0.002850
1412034429.339836, 1412034429.342679, 0.002843
1412034429.342748, 1412034429.345643, 0.002895
1412034429.345716, 1412034429.348585, 0.002869
1412034429.348654, 1412034429.351497, 0.002843
1412034429.351565, 1412034429.354096, 0.002531
1412034429.354203, 1412034429.356770, 0.002567
1412034429.356838, 1412034429.359361, 0.002523
1412034429.359432, 1412034429.361660, 0.002228
