starttime, endtime, elapsedtime
1412034437.032816, 1412034437.048768, 0.015952
1412034437.048916, 1412034437.059660, 0.010744
1412034437.059751, 1412034437.068326, 0.008575
1412034437.068444, 1412034437.077046, 0.008602
1412034437.077166, 1412034437.088921, 0.011755
1412034437.089006, 1412034437.100513, 0.011507
1412034437.100547, 1412034437.109231, 0.008684
1412034437.109319, 1412034437.120473, 0.011154
1412034437.120557, 1412034437.131538, 0.010981
1412034437.131656, 1412034437.141490, 0.009834
1412034437.141577, 1412034437.150917, 0.009340
1412034437.151056, 1412034437.160847, 0.009791
1412034437.160936, 1412034437.171839, 0.010903
1412034437.171913, 1412034437.181527, 0.009614
1412034437.181643, 1412034437.191135, 0.009492
1412034437.191197, 1412034437.200895, 0.009698
1412034437.201013, 1412034437.211411, 0.010398
1412034437.211489, 1412034437.220747, 0.009258
1412034437.220866, 1412034437.231042, 0.010176
1412034437.231136, 1412034437.239899, 0.008763
1412034437.239995, 1412034437.247777, 0.007782
1412034437.247883, 1412034437.256420, 0.008537
1412034437.256543, 1412034437.264689, 0.008146
1412034437.264785, 1412034437.273009, 0.008224
1412034437.273125, 1412034437.282581, 0.009456
1412034437.282672, 1412034437.294024, 0.011352
1412034437.294143, 1412034437.305597, 0.011454
1412034437.305708, 1412034437.316900, 0.011192
1412034437.317018, 1412034437.326960, 0.009942
1412034437.327087, 1412034437.337456, 0.010369
1412034437.337534, 1412034437.346456, 0.008922
1412034437.346531, 1412034437.354716, 0.008185
1412034437.354803, 1412034437.363166, 0.008363
1412034437.363240, 1412034437.371756, 0.008516
1412034437.371875, 1412034437.380776, 0.008901
1412034437.380864, 1412034437.392230, 0.011366
1412034437.392317, 1412034437.404084, 0.011767
1412034437.404169, 1412034437.413683, 0.009514
1412034437.413808, 1412034437.423023, 0.009215
1412034437.423132, 1412034437.431310, 0.008178
1412034437.431381, 1412034437.440274, 0.008893
1412034437.440420, 1412034437.450761, 0.010341
1412034437.450864, 1412034437.459379, 0.008515
1412034437.459480, 1412034437.468064, 0.008584
1412034437.468205, 1412034437.476440, 0.008235
1412034437.476537, 1412034437.485418, 0.008881
1412034437.485514, 1412034437.496712, 0.011198
1412034437.496803, 1412034437.505449, 0.008646
1412034437.505524, 1412034437.514330, 0.008806
1412034437.514402, 1412034437.524295, 0.009893
1412034437.524370, 1412034437.533185, 0.008815
1412034437.533298, 1412034437.541291, 0.007993
1412034437.541455, 1412034437.549849, 0.008394
1412034437.549990, 1412034437.558179, 0.008189
1412034437.558259, 1412034437.567367, 0.009108
1412034437.567485, 1412034437.610562, 0.043077
1412034437.610638, 1412034439.717640, 2.107002
1412034439.717670, 1412034439.727493, 0.009823
1412034439.727612, 1412034439.737028, 0.009416
1412034439.737146, 1412034439.746311, 0.009165
1412034439.746425, 1412034439.755808, 0.009383
1412034439.755924, 1412034439.765252, 0.009328
1412034439.765371, 1412034439.774373, 0.009002
1412034439.774494, 1412034439.783878, 0.009384
1412034439.784000, 1412034439.793329, 0.009329
1412034439.793449, 1412034439.802644, 0.009195
1412034439.802766, 1412034439.811805, 0.009039
1412034439.811920, 1412034439.820931, 0.009011
1412034439.821021, 1412034439.834428, 0.013407
1412034439.834506, 1412034439.843413, 0.008907
1412034439.843537, 1412034439.851867, 0.008330
1412034439.851989, 1412034439.861169, 0.009180
1412034439.861200, 1412034439.869867, 0.008667
1412034439.869943, 1412034439.877865, 0.007922
1412034439.877941, 1412034439.887699, 0.009758
1412034439.887866, 1412034439.896516, 0.008650
1412034439.896607, 1412034439.907240, 0.010633
1412034439.907269, 1412034439.915505, 0.008236
1412034439.915580, 1412034439.923704, 0.008124
1412034439.923778, 1412034439.932328, 0.008550
1412034439.932415, 1412034439.943151, 0.010736
1412034439.943217, 1412034439.951622, 0.008405
1412034439.951742, 1412034439.961333, 0.009591
1412034439.961400, 1412034439.970011, 0.008611
1412034439.970131, 1412034439.979271, 0.009140
1412034439.979341, 1412034439.988335, 0.008994
1412034439.988454, 1412034439.998375, 0.009921
1412034439.998447, 1412034440.006983, 0.008536
1412034440.007102, 1412034440.017674, 0.010572
1412034440.017771, 1412034440.026844, 0.009073
1412034440.026934, 1412034440.037581, 0.010647
1412034440.037656, 1412034440.046804, 0.009148
1412034440.046843, 1412034440.055471, 0.008628
1412034440.055562, 1412034440.065998, 0.010436
1412034440.066075, 1412034440.074863, 0.008788
1412034440.074982, 1412034440.083928, 0.008946
1412034440.083957, 1412034440.092638, 0.008681
1412034440.092738, 1412034440.101254, 0.008516
1412034440.101352, 1412034440.109940, 0.008588
1412034440.110039, 1412034440.119070, 0.009031
