starttime, endtime, elapsedtime
1412034424.723825, 1412034424.727423, 0.003598
1412034424.727576, 1412034424.729714, 0.002138
1412034424.729809, 1412034424.732058, 0.002249
1412034424.732187, 1412034424.734070, 0.001883
1412034424.734185, 1412034424.736660, 0.002475
1412034424.736776, 1412034424.738681, 0.001905
1412034424.738799, 1412034424.740914, 0.002115
1412034424.741020, 1412034424.743241, 0.002221
1412034424.743354, 1412034424.745538, 0.002184
1412034424.745640, 1412034424.747817, 0.002177
1412034424.747925, 1412034424.750106, 0.002181
1412034424.750221, 1412034424.752534, 0.002313
1412034424.752640, 1412034424.755013, 0.002373
1412034424.755108, 1412034424.757671, 0.002563
1412034424.757776, 1412034424.759947, 0.002171
1412034424.760051, 1412034424.761960, 0.001909
1412034424.762075, 1412034424.764340, 0.002265
1412034424.764450, 1412034424.766907, 0.002457
1412034424.767106, 1412034424.769414, 0.002308
1412034424.769525, 1412034424.771740, 0.002215
1412034424.771842, 1412034424.774110, 0.002268
1412034424.774220, 1412034424.776307, 0.002087
1412034424.776422, 1412034424.778415, 0.001993
1412034424.778521, 1412034424.780849, 0.002328
1412034424.780955, 1412034424.783100, 0.002145
1412034424.783131, 1412034424.785233, 0.002102
1412034424.785299, 1412034424.787392, 0.002093
1412034424.787496, 1412034424.789483, 0.001987
1412034424.789593, 1412034424.791812, 0.002219
1412034424.791918, 1412034424.794336, 0.002418
1412034424.794408, 1412034424.796838, 0.002430
1412034424.796904, 1412034424.799011, 0.002107
1412034424.799113, 1412034424.801271, 0.002158
1412034424.801343, 1412034424.803698, 0.002355
1412034424.803776, 1412034424.806733, 0.002957
1412034424.806812, 1412034424.809600, 0.002788
1412034424.809686, 1412034424.812543, 0.002857
1412034424.812619, 1412034424.815494, 0.002875
1412034424.815588, 1412034424.818331, 0.002743
1412034424.818433, 1412034424.821052, 0.002619
1412034424.821122, 1412034424.823755, 0.002633
1412034424.823811, 1412034424.826436, 0.002625
1412034424.826502, 1412034424.829134, 0.002632
1412034424.829210, 1412034424.831864, 0.002654
1412034424.831931, 1412034424.834461, 0.002530
1412034424.834566, 1412034424.837022, 0.002456
1412034424.837083, 1412034424.839386, 0.002303
1412034424.839459, 1412034424.842125, 0.002666
1412034424.842185, 1412034424.844833, 0.002648
1412034424.844937, 1412034424.847295, 0.002358
1412034424.847367, 1412034424.849691, 0.002324
1412034424.849776, 1412034424.852378, 0.002602
1412034424.852406, 1412034424.855201, 0.002795
1412034424.855264, 1412034424.857971, 0.002707
1412034424.858045, 1412034424.860842, 0.002797
1412034424.860916, 1412034424.863680, 0.002764
1412034424.863755, 1412034424.866351, 0.002596
1412034424.866422, 1412034424.868982, 0.002560
1412034424.869002, 1412034424.871440, 0.002438
1412034424.871497, 1412034424.874001, 0.002504
1412034424.874022, 1412034424.876401, 0.002379
1412034424.876422, 1412034424.878939, 0.002517
1412034424.879012, 1412034424.881641, 0.002629
1412034424.881711, 1412034424.884480, 0.002769
1412034424.884546, 1412034424.887118, 0.002572
1412034424.887190, 1412034424.889982, 0.002792
1412034424.890055, 1412034424.892998, 0.002943
1412034424.893099, 1412034424.896003, 0.002904
1412034424.896076, 1412034424.898848, 0.002772
1412034424.898919, 1412034424.903283, 0.004364
1412034424.903357, 1412034424.906170, 0.002813
1412034424.906245, 1412034424.909120, 0.002875
1412034424.909193, 1412034424.911619, 0.002426
1412034424.911724, 1412034424.914516, 0.002792
1412034424.914618, 1412034424.917617, 0.002999
1412034424.917693, 1412034424.920538, 0.002845
1412034424.920565, 1412034424.923492, 0.002927
1412034424.923510, 1412034424.926436, 0.002926
1412034424.926548, 1412034424.930012, 0.003464
1412034424.930035, 1412034424.932968, 0.002933
1412034424.933038, 1412034424.935927, 0.002889
1412034424.936009, 1412034424.938870, 0.002861
1412034424.938934, 1412034424.941700, 0.002766
1412034424.941805, 1412034424.944593, 0.002788
1412034424.944657, 1412034424.946937, 0.002280
1412034424.947053, 1412034424.949361, 0.002308
1412034424.949433, 1412034424.952304, 0.002871
1412034424.952403, 1412034424.955325, 0.002922
1412034424.955399, 1412034424.957823, 0.002424
1412034424.957890, 1412034424.960549, 0.002659
1412034424.960622, 1412034424.963609, 0.002987
1412034424.963720, 1412034424.966468, 0.002748
1412034424.966535, 1412034424.969281, 0.002746
1412034424.969356, 1412034424.972151, 0.002795
1412034424.972169, 1412034424.974872, 0.002703
1412034424.974891, 1412034424.977174, 0.002283
1412034424.977194, 1412034424.979947, 0.002753
1412034424.979967, 1412034424.982729, 0.002762
1412034424.982819, 1412034424.985796, 0.002977
1412034424.985901, 1412034424.988793, 0.002892
